timestamp,E_r,E_vr,rho,G_max,E_gap
145.6700000000125,0.15652656116633426,1.6082209294053975,0.027161807529864024,1.1521906087892848,0.18690628697523465
145.68000000001248,0.15717072886620986,1.6121384341775349,0.02648552785318795,1.1528692891565673,0.18708359147180803
145.69000000001247,0.1578272079720765,1.6160388141653173,0.025820955424102354,1.1535421778689472,0.1872702874169508
145.70000000001247,0.15349043726500025,1.5624886553687722,0.02562912348707896,1.1512027862973346,0.17598070564528104
145.71000000001246,0.1541472355756345,1.5658394807698999,0.024971795009256455,1.1518829829885782,0.17613559423404282
145.72000000001245,0.154816619674272,1.5691785728619805,0.024328802872900797,1.1525572603464826,0.17630028455869395
145.73000000001244,0.15549851463390735,1.572505435624046,0.023701626526742178,1.153225499554761,0.17647483870417002
145.74000000001243,0.15619284278421797,1.5758195974738276,0.0230918730184988,1.1538875817736867,0.1766593167400338
145.75000000001242,0.151667189174179,1.520575400877855,0.022960607780881638,1.1514432048721508,0.16525547344015942
145.7600000000124,0.15236068728589028,1.5233346259149374,0.022362646876518615,1.1521135561768645,0.1654070631039493
145.7700000000124,0.1530668962364026,1.5260854939816602,0.02178573341711028,1.1527776383086037,0.165569069137683
145.7800000000124,0.15378572566804638,1.5288275146358803,0.021231917956500677,1.1534353338156784,0.16574155124021442
145.79000000001238,0.154517082776768,1.5315602198345606,0.020703394788595408,1.1540865252427996,0.16592456675881115
145.80000000001237,0.14978959306762832,1.4808785120703092,0.02061279142195916,1.1515311307180724,0.15449631559131227
145.81000000001237,0.15051881048237592,1.4830044997817935,0.02010179273267248,1.152191444733071,0.15464591501835498
145.82000000001236,0.15126084056231714,1.4851262773900438,0.01962081218411383,1.1528451564188915,0.15480664051118972
145.83000000001235,0.15201557766217974,1.4872433526194273,0.019172464916133797,1.1534921497570276,0.15497854889917012
145.84000000001234,0.1527829140291129,1.4893552536674302,0.01875945162999716,1.1541323087450888,0.15516169422517734
145.85000000001233,0.1478654112562217,1.4413443731041462,0.018686432006270817,1.1514666409015426,0.14380597492381708
145.86000000001232,0.14862936510101704,1.442980970332118,0.01829750290236274,1.1521169682975596,0.14395584426406272
145.8700000000123,0.14940621179132435,1.4446159572020507,0.017949341533945312,1.1527603782316616,0.1441176628386301
145.8800000000123,0.15019583056204422,1.4462488573818117,0.01764473257467404,1.15339675618876,0.14429148368157543
145.8900000000123,0.15099809892009727,1.447879213141248,0.017386339112983023,1.1540259876894066,0.14447735647125823
145.90000000001228,0.14589441186495655,1.4042310975763879,0.01730089895684629,1.151249006108663,0.1332992083905207
145.91000000001227,0.14669206386874087,1.4053467651564935,0.01707247700051974,1.1518894486459172,0.13345275921099586
145.92000000001227,0.14750266960793246,1.4064636802173007,0.01689511826243276,1.1525226761528642,0.13361921508830366
145.93000000001226,0.14832609338089972,1.407581380975831,0.01677081820215188,1.1531485756793944,0.13379862359800682
145.94000000001225,0.14916219817672116,1.4086994224432028,0.01670113553121517,1.153767034330325,0.13399102820965084
145.95000000001224,0.1438651807696172,1.3697403267342807,0.01656801674677511,1.1508777156398262,0.12310653350418564
145.96000000001223,0.14469536325037355,1.370370969333359,0.016531170278997826,1.1515084169798184,0.1232685606890131
