t_fail,egap_pre,gmax_pre,alive_pre,dp_completed,dp_self_shift,dp_coverage,dp_hop_sum_ok_frac,dp_hop_sum_median,topo_injections,dp_landed_events,dp_landed_saida,dp_landed_entrada,dp_seq_max,dp_originators,gmax_peak,gap_peak_deg,alive_at_peak,t_close_125,t_close_110,breach_area_125,gmax_final,egap_final,alive_final,assert_alive_min,assert_roles_agent,assert_matrix_differs,comm_marker,method,N,radius,range_aa,range_at,c_hops,c_hops_post,tau_xy,seed,victim,agent_state_timeout,dt,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9110217914443697,29.91164543130317,23.0,3.9500000000000046,8.65000000000007,0.7080032633897873,1.002278025771444,0.0016088938000732,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,2,16,1.0,0.05,f6a095c,False,2.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,16.0,16.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9110217914443697,29.91164543130317,23.0,7.15000000000005,17.250000000000192,0.9086446418302584,1.004437281841003,0.0031490482528119,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,2,16,1.0,0.05,f6a095c,False,2.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,16.0,16.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9113006640306949,29.91601039352392,23.0,4.050000000000006,8.700000000000072,0.733839567258018,1.0022660321813657,0.0016018046962442,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,3,17,1.0,0.05,f6a095c,False,3.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,17.0,17.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9113006640306949,29.91601039352392,23.0,7.100000000000051,17.300000000000196,0.8898629042690384,1.004443394580853,0.0031436351053605,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,3,17,1.0,0.05,f6a095c,False,3.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,17.0,17.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.910523176504412,29.90384102354732,23.0,4.050000000000006,8.700000000000072,0.7197366676204069,1.0022624578932413,0.0015975779475149,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,4,18,1.0,0.05,f6a095c,False,4.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,18.0,18.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.910523176504412,29.90384102354732,23.0,7.15000000000005,17.350000000000193,0.8528031058637175,1.0044341686858458,0.0031361298558236,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,4,18,1.0,0.05,f6a095c,False,4.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,18.0,18.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.914825101569105,29.971175502820767,23.0,4.000000000000007,8.700000000000072,0.7185901025420796,1.002255096391398,0.001592854837204,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,5,19,1.0,0.05,f6a095c,False,5.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,19.0,19.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.914825101569105,29.971175502820767,23.0,7.25000000000005,17.300000000000196,0.8987480071295396,1.0044366111797995,0.003135842249314,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,5,19,1.0,0.05,f6a095c,False,5.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,19.0,19.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9167310885100204,30.00100834189597,23.0,4.000000000000007,8.700000000000072,0.7309742353051456,1.0022465626927468,0.0015875318350968,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,6,20,1.0,0.05,f6a095c,False,6.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,20.0,20.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9167310885100204,30.00100834189597,23.0,7.200000000000051,17.300000000000196,0.8826370318435207,1.0044284908925465,0.0031336128142819,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,6,20,1.0,0.05,f6a095c,False,6.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,20.0,20.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,4,0,0,0,0,0,1.9186082774068256,30.0303904289764,23.0,4.050000000000006,8.700000000000072,0.7406840161200173,1.002242368026801,0.0015856717066782,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,7,21,1.0,0.05,f6a095c,False,7.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,21.0,21.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,4,1,0,1,2,1,1.9186082774068256,30.0303904289764,23.0,7.200000000000051,17.200000000000195,0.9439529568210612,1.004405404713422,0.0031204022897671,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,7,21,1.0,0.05,f6a095c,False,7.0,0.05,10.416667,sum,24.0,20.0,95.0,360.0,B2,1.0,72.0,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2.0,True,21.0,21.0,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
