method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor,range_aa,c_hops,fd_timeout
baseline,12.0,3,65.20000000000057,2,1.5,3.399999999999693,1.0000000000000568,1.662554963545664,False,True,1.7381256437068304,0.1601019565654446,23.0,1.829350493572654,0.2999999999978513,1.829350493572654,22.0,0.5224612792226102,1.9090909090909092,0.5224612792226102,22.0,10.449225584452204,1.9090909090909092,0,False,2,-1.0,False,True,0.9582312109190091,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,68.60000000000026,15,0.6,0.100000000000108,3.399999999999693,1.2627655528253465,True,False,1.3228972458170296,0.1136200784052271,22.0,1.8442334206503983,0.3999999999979593,1.8032686753028544,21.0,0.539536725979052,1.9047619047619047,0.609876859560007,19.0,12.19753719120014,1.894736842105263,2,False,3,-3.0,True,False,0.9733454164543769,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,68.70000000000037,8,1.5,3.500000000000142,0.100000000000108,1.2604558495640672,False,True,1.3204775566861655,0.1126893731359059,22.0,1.8442334206503983,0.2999999999978513,1.8032686753028544,21.0,0.539536725979052,1.9047619047619047,0.609876859560007,19.0,12.19753719120014,1.894736842105263,1,False,3,-3.0,True,False,0.9733454164543769,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,68.70000000000037,21,1.5,3.500000000000142,0.100000000000108,1.2604558495640672,False,True,1.3204775566861655,0.1126893731359059,22.0,1.8442334206503983,0.2999999999978513,1.8032686753028544,21.0,0.539536725979052,1.9047619047619047,0.609876859560007,19.0,12.19753719120014,1.894736842105263,1,False,3,-3.0,True,False,0.9733454164543769,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,75.99999999999984,23,0.6000000000004206,0.6000000000004206,2.7999999999992724,1.0663893969009004,False,False,1.1197088667459454,0.0926661140281222,21.0,1.841464578436276,0.299999999997965,1.841464578436276,20.0,0.578513159146123,1.9,0.578513159146123,20.0,11.57026318292246,1.9,0,False,2,-1.0,False,True,0.9691918833875137,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,77.99999999999962,7,1.5,6.000000000000227,1.299999999999244,1.2321153591408218,False,True,1.2881206027381318,0.153331916021104,23.0,1.6698686551956583,0.2999999999980787,1.6698686551956583,22.0,0.4769133726929588,1.9090909090909092,0.4769133726929588,22.0,9.538267453859175,1.9090909090909092,0,False,2,-1.0,False,True,0.8746931051024877,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,85.7999999999994,19,0.6,0.200000000000216,1.7999999999995566,1.0786977178830313,True,False,1.12772943233226,0.11382085561448,23.0,2.0329539434165995,0.2999999999978513,,,,,0.5553663629325207,23.0,11.107327258650415,1.9130434782608696,1,False,1,0.0,True,False,1.0626804704223134,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,89.09999999999921,12,1.5,3.6999999999997897,3.0999999999995964,1.2350511079478828,False,True,1.2911897946727866,0.1023417987832718,23.0,1.9523866613817595,0.2999999999978513,1.9523866613817595,22.0,0.5576003265785126,1.9090909090909092,0.5576003265785126,22.0,11.152006531570251,1.9090909090909092,0,False,2,-1.0,False,True,1.0226787273904454,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,92.799999999999,10,1.000000000000398,1.000000000000398,3.6999999999997897,1.156431206715891,False,False,1.2114993594166477,0.0937864941383962,22.0,2.095328468088161,0.2999999999978371,2.095328468088161,21.0,0.6269208116384117,1.9047619047619047,0.6269208116384117,21.0,12.538416232768235,1.9047619047619047,0,False,2,-1.0,False,True,1.1000474457462845,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,96.0999999999988,18,1.000000000000398,1.000000000000398,2.2999999999994003,1.395102855697519,False,False,1.4615363250164484,0.1770897918902246,22.0,1.5491317509665272,0.49999999999783995,1.539567702729894,21.0,0.4606375794857476,1.9047619047619047,0.4634991360265843,21.0,9.269982720531686,1.9047619047619047,0,False,2,-1.0,False,True,0.8132941692574268,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,99.59999999999896,15,1.2000000000000455,1.2000000000000455,2.4999999999997584,1.1722947718654941,False,False,1.2281183324305176,0.1045903752266861,22.0,1.8837415126886452,0.2499999999975273,1.8837415126886452,21.0,0.563614142621407,1.9047619047619047,0.563614142621407,21.0,11.27228285242814,1.9047619047619047,0,False,2,-1.0,False,True,0.9889642941615387,True,False,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,107.39999999999864,12,0.6,0.20000000000031548,3.299999999999841,1.0979308342402039,True,False,1.147836781251122,0.0639423057103429,23.0,2.179235417825331,0.29999999999738236,2.084486051832925,22.0,0.5953278242680646,1.9090909090909092,0.5953278242680646,23.0,11.906556485361293,1.9130434782608696,2,False,2,0.0,True,False,1.139145786590514,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,107.99999999999814,5,1.100000000000378,1.100000000000378,0.39999999999918145,2.0125452579721377,False,False,2.104024587879962,0.2739834745566447,23.0,2.0906481388064,0.04999999999786553,1.8927730806784409,22.0,0.5405747277429009,1.9090909090909092,0.5711273768795966,23.0,11.422547537591932,1.9130434782608696,2,False,2,0.0,True,False,1.0928387998306182,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,109.09999999999852,18,1.5,2.3999999999993236,1.100000000000378,1.506422721431097,False,True,1.5781571367373397,0.1727014550298866,22.0,1.7962152293538018,0.29999999999739657,1.7960565253694647,21.0,0.537378855765021,1.9047619047619047,0.5374263398860961,21.0,10.748526797721922,1.9047619047619047,0,False,2,-1.0,False,True,0.943012995410746,False,False,True,10.4,1.9919373696405014,0.25
baseline,12.0,3,111.49999999999784,6,1.5,2.0999999999998806,2.3999999999993236,1.1150625186761924,False,True,1.1708156446100022,0.0908942868511245,21.0,2.0154024685098517,0.299999999997965,2.0154024685098517,20.0,0.6331573589097284,1.9,0.6331573589097284,20.0,12.663147178194567,1.9,0,False,2,-1.0,False,True,1.0607381413209747,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,113.59999999999772,9,1.5,1.8000000000009209,2.0999999999998806,1.4125517787830322,False,True,1.486896609245297,0.1572855798088095,20.0,1.9642589445787744,0.3999999999979593,1.9578930089611783,19.0,0.6474633993123424,1.894736842105263,0.6495685757933387,19.0,12.991371515866774,1.894736842105263,0,False,2,-1.0,False,True,1.0366922207499087,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,119.39999999999829,15,0.6,0.09999999999955378,2.29999999999977,1.1969384923752686,True,False,1.2539355634407576,0.124114634221126,22.0,1.8756810553944163,0.3999999999970498,,,,,0.5356932567367862,22.0,10.713865134735725,1.9090909090909092,1,False,2,0.0,True,False,0.9824996004446942,True,False,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,129.89999999999725,23,1.5,2.299999999999528,2.4999999999989626,1.0306959605808104,False,True,1.07550882843215,0.0746152339888605,24.0,2.0268787449633696,0.24999999999809575,2.0268787449633696,23.0,0.5537067282516714,1.9130434782608696,0.5537067282516714,23.0,11.074134565033429,1.9130434782608696,0,False,2,-1.0,False,True,1.0595047985035795,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,132.19999999999678,20,0.6,0.4000000000003183,2.299999999999528,1.3220793014056031,True,False,1.3821738151058578,0.1324875003105992,23.0,2.049226217913802,0.3999999999991246,2.0405221690084527,22.0,0.582771768694915,1.9090909090909092,0.5852576392492361,22.0,11.705152784984723,1.9090909090909092,1,False,2,-1.0,False,False,1.0734042093834202,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,132.5999999999971,22,0.6,0.3999999999996646,0.4000000000003183,1.956079571644993,True,False,2.049226217913802,0.2598194102650867,22.0,2.293528271512081,0.5499999999989313,2.2609569270625376,21.0,0.6764767306802497,1.9047619047619047,0.6862220541507478,21.0,13.724441083014955,1.9047619047619047,2,True,2,-1.0,False,False,1.2041023425438426,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,132.99999999999676,16,1.5,4.900000000000489,0.3999999999996646,2.1735886192481195,False,True,2.2822680502105257,0.3624272490626738,21.0,2.293528271512081,0.14999999999926672,2.1825660339686994,20.0,0.6856733418290677,1.9,0.6862220541507478,21.0,13.724441083014955,1.9047619047619047,2,False,2,0.0,True,False,1.2041023425438426,False,True,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,140.99999999999673,21,0.6,0.0999999999994543,0.3999999999996362,1.3041843599359382,True,False,1.3634654672057536,0.2312620901719594,23.0,1.9345937277148813,0.400000000001171,1.9282341860088807,22.0,0.5507023957423813,1.9090909090909092,0.5525186766063603,22.0,11.050373532127207,1.9090909090909092,4,False,3,-1.0,True,False,1.0133586192792234,True,False,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,141.0999999999962,25,1.5,7.900000000000546,0.09999999999942588,1.3610005162792955,False,True,1.4201744517696997,0.2603152459215915,24.0,1.9345937277148813,0.30000000000171667,1.8769049226387595,23.0,0.5127365840389952,1.9130434782608696,0.5525186766063603,22.0,11.050373532127207,1.9090909090909092,4,False,3,-2.0,True,False,1.0133586192792234,True,False,False,10.4,1.9919373696405014,0.25
baseline,12.0,3,150.39999999999574,11,1.5,inf,1.2999999999995566,1.122680315958312,False,True,1.1714925036086736,0.12294159624192,24.0,1.9392346860908087,0.25000000000426326,1.9388408758209643,23.0,0.5296563697355428,1.9130434782608696,0.5297639516008168,23.0,10.595279032016336,1.9130434782608696,0,False,2,-1.0,False,True,1.0136908586383773,True,False,False,10.4,1.9919373696405014,0.25
B2,12.0,3,25.60000000000012,25,1.5,2.300000000000008,3.500000000000149,1.0496951625096733,False,True,1.0953340826187896,0.0508781304415255,24.0,1.8014118632893854,0.2500000000001137,1.8003362483967011,23.0,0.4918194027786509,1.9130434782608696,0.4921132413738638,23.0,9.842264827477276,1.9130434782608696,0,False,2,-1.0,False,True,0.941647110355815,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,27.900000000000126,14,1.5,1.8000000000000256,2.300000000000008,1.1176981851340146,False,True,1.1685026480946517,0.0645021229117503,23.0,1.946159395550612,0.25000000000013856,1.9453472493084265,22.0,0.5555898751916786,1.9090909090909092,0.5558218236160504,22.0,11.116436472321007,1.9090909090909092,0,False,2,-1.0,False,True,1.0194168262407968,True,False,False,10.4,1.9919373696405014,0.25
B2,12.0,3,29.700000000000152,15,1.5,3.89999999999997,1.8000000000000256,1.256776192297122,False,True,1.316622677644604,0.1236723548354726,22.0,2.4082768097699363,0.20000000000013785,2.4082768097699363,21.0,0.720554736512752,1.9047619047619047,0.720554736512752,21.0,14.41109473025504,1.9047619047619047,0,False,2,-1.0,False,True,1.2643453251292167,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,36.80000000000025,7,0.8999999999998991,0.8999999999998991,0.9000000000001265,1.4422140755407673,False,False,1.5077692607926203,0.2605761323796726,23.0,1.728631545387595,0.2999999999997769,1.728631545387595,22.0,0.493696014886658,1.9090909090909092,0.493696014886658,22.0,9.873920297733159,1.9090909090909092,1,False,2,-1.0,False,False,0.9054736666315973,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,41.60000000000035,17,1.5,3.1999999999999034,3.9000000000001975,1.2932894984861119,False,True,1.352075384780935,0.1680480513145976,23.0,2.172762486604681,0.24999999999941025,2.172762486604681,22.0,0.620539515082978,1.9090909090909092,0.620539515082978,22.0,12.41079030165956,1.9090909090909092,0,False,2,-1.0,False,True,1.1381136834595948,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,45.50000000000038,22,1.0000000000000142,1.0000000000000142,0.7000000000001236,1.4878796748296377,False,False,1.555510569140076,0.2873661903131009,23.0,1.6563783962851697,0.2999999999991587,1.6563783962851697,22.0,0.4730605637576666,1.9090909090909092,0.4730605637576666,22.0,9.461211275153332,1.9090909090909092,1,False,2,-1.0,False,False,0.8676267790065174,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,46.50000000000039,6,1.5,1.6999999999999105,1.0000000000000142,1.49727220227102,False,True,1.5685708785696402,0.2838456143656455,22.0,1.539505739423514,0.049999999999101874,1.3981478193873371,21.0,0.4183248493352236,1.9047619047619047,0.4396818110120213,22.0,8.793636220240426,1.9090909090909092,0,False,2,0.0,True,True,0.8064077682694597,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,48.2000000000003,7,1.4000000000000483,1.4000000000000483,1.6999999999999105,1.2956872638632304,False,False,1.360471627056392,0.2002335770631135,21.0,1.8970608583465187,0.29999999999908056,1.8970608583465187,20.0,0.5959792455994171,1.9,0.5959792455994171,20.0,11.919584911988341,1.9,0,False,2,-1.0,False,True,0.998453083340273,True,False,False,10.4,1.9919373696405014,0.25
B2,12.0,3,51.40000000000046,23,1.5,2.099999999999916,1.8000000000001108,1.3757029730389607,False,True,1.444488121690909,0.1877985118840423,21.0,1.6254281825841683,0.2999999999987395,1.6254281825841683,20.0,0.5106433237344232,1.9,0.5106433237344232,20.0,10.212866474688465,1.9,0,False,2,-1.0,False,True,0.8554885171495623,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,64.20000000000051,22,1.0000000000000568,1.0000000000000568,4.800000000000054,1.0995645903671976,False,False,1.1473717464701192,0.1095346617411499,24.0,1.7451942478008668,0.34999999999796216,1.7444706999953852,23.0,0.4765579422180996,1.9130434782608696,0.4767556024329016,23.0,9.535112048658032,1.9130434782608696,0,False,2,-1.0,False,True,0.9122606295322713,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,65.20000000000057,2,1.5,3.399999999999693,1.0000000000000568,1.566574347361977,False,True,1.6377822722420672,0.1647715706205849,23.0,1.6147130157854133,0.04999999999786553,1.560821826246026,22.0,0.4457696711724654,1.9090909090909092,0.4411104824388934,23.0,8.822209648777868,1.9130434782608696,0,False,2,0.0,True,True,0.8440545309787387,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,68.60000000000026,15,0.6,0.100000000000108,3.399999999999693,1.0421088016473006,True,False,1.0917330302971722,0.0616931271816118,22.0,2.0367005821782245,0.299999999997965,2.0367005821782245,21.0,0.6093793891936348,1.9047619047619047,0.6093793891936348,21.0,12.187587783872695,1.9047619047619047,2,False,3,-1.0,True,False,1.0692678056435678,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,68.70000000000037,8,1.5,3.500000000000142,0.100000000000108,1.0425397322678682,False,True,1.0921844814234811,0.0622355054219088,22.0,2.0367005821782245,0.199999999997857,2.0367005821782245,21.0,0.6093793891936348,1.9047619047619047,0.6093793891936348,21.0,12.187587783872695,1.9047619047619047,1,False,3,-1.0,True,False,1.0692678056435678,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,68.70000000000037,21,1.5,3.500000000000142,0.100000000000108,1.0425397322678682,False,True,1.0921844814234811,0.0622355054219088,22.0,2.0367005821782245,0.199999999997857,2.0367005821782245,21.0,0.6093793891936348,1.9047619047619047,0.6093793891936348,21.0,12.187587783872695,1.9047619047619047,1,False,3,-1.0,True,False,1.0692678056435678,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,75.99999999999984,23,0.6000000000004206,0.6000000000004206,2.7999999999992724,1.151108455834453,False,False,1.2086638786261756,0.176567058789226,21.0,1.614044383323867,0.299999999997965,1.614044383323867,20.0,0.5070669977218127,1.9,0.5070669977218127,20.0,10.141339954436255,1.9,0,False,2,-1.0,False,True,0.8494970438546668,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,77.99999999999962,7,1.5,6.000000000000227,1.299999999999244,1.2282148303596203,False,True,1.2840427771941485,0.1835781533458024,23.0,1.6350760771562147,0.6499999999980588,1.6015306565352467,22.0,0.4573960859154518,1.9090909090909092,0.4669766356413074,22.0,9.339532712826148,1.9090909090909092,0,False,2,-1.0,False,True,0.856468421367541,False,False,True,10.4,1.9919373696405014,0.25
B2,12.0,3,85.7999999999994,19,0.6,0.200000000000216,1.7999999999995566,1.1016274965659403,True,False,1.151701473682574,0.1586602338442978,23.0,2.049607370964813,0.2999999999978513,,,,,0.559915779075352,23.0,11.198315581507039,1.9130434782608696,1,False,1,0.0,True,False,1.0713856711861522,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,89.09999999999921,12,1.5,3.6999999999997897,3.0999999999995964,1.321324884126326,False,True,1.381385106132068,0.1740285250323781,23.0,2.070206204972731,0.2999999999978513,2.070206204972731,22.0,0.591249509541667,1.9090909090909092,0.591249509541667,22.0,11.82499019083334,1.9090909090909092,0,False,2,-1.0,False,True,1.0843937264142876,False,True,False,10.4,1.9919373696405014,0.25
B2,12.0,3,92.799999999999,10,1.000000000000398,1.000000000000398,3.6999999999997897,1.3384646651141245,False,False,1.4022010777386067,0.2025989491969258,22.0,2.149446362132516,0.2999999999978371,2.149446362132516,21.0,0.6431128476724588,1.9047619047619047,0.6431128476724588,21.0,12.862256953449176,1.9047619047619047,0,False,2,-1.0,False,True,1.128459340119571,False,True,False,10.4,1.9919373696405014,0.25
