t_fail,egap_pre,gmax_pre,alive_pre,dp_completed,dp_self_shift,dp_coverage,dp_hop_sum_ok_frac,dp_hop_sum_median,gmax_peak,gap_peak_deg,alive_at_peak,t_close_125,t_close_110,breach_area_125,gmax_final,egap_final,alive_final,assert_alive_min,assert_roles_agent,assert_matrix_differs,comm_marker,method,N,radius,range_aa,range_at,c_hops,c_hops_post,tau_xy,seed,victim,agent_state_timeout,dt,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,0,0,0.0,,,1.919732804099141,30.04799171633438,23.0,3.2499999999999947,8.000000000000062,0.7439873068495095,1.0021743980544948,0.0015368276437807,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0036901202175462,1.0062912103315271,24.0,21,1,0.9565217391304348,1.0,23.0,1.919732804099141,30.04799171633438,23.0,6.500000000000041,16.60000000000018,0.9309492721595887,1.004294959510479,0.0030448807231117,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:8.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,8.4,200.0,1.608872490863482,1.5422278611818216,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.9219626741493536,30.0828940301638,23.0,3.2499999999999947,7.700000000000058,0.8925452034529024,1.0023546387055735,0.0016618286868406,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.9219626741493536,30.0828940301638,23.0,2.3499999999999917,3.4499999999999975,0.8529954738888375,1.0002532944799862,0.0001794933179141,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.91572387334072,29.985243234898224,23.0,3.2999999999999954,7.650000000000059,0.8826425595216818,1.002356659798587,0.001663837211927,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.91572387334072,29.985243234898224,23.0,2.299999999999991,3.399999999999997,0.8297772215605264,1.0002790031202695,0.0001971762742864,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.911127183222068,29.913295041736713,23.0,3.0999999999999925,7.650000000000059,0.8678414543263964,1.0023560364770394,0.0016642746000736,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.911127183222068,29.913295041736713,23.0,2.299999999999991,3.399999999999997,0.8123813478005867,1.0002923720387151,0.000206748086431,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.913169667533568,29.945264361394972,23.0,3.199999999999994,7.650000000000059,0.881667220225927,1.0023509666685484,0.0016603252769297,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.913169667533568,29.945264361394972,23.0,2.299999999999991,3.4999999999999982,0.8304970510123459,1.0002661454254662,0.0001890825726801,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.9150885595479827,29.975299192924947,23.0,3.199999999999994,7.650000000000059,0.8849059636936479,1.0023445835686688,0.0016563469999893,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.9150885595479827,29.975299192924947,23.0,2.299999999999991,3.4999999999999982,0.8289440551193594,1.000264993199176,0.0001885706422698,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.918755977740005,30.032702260278338,23.0,3.199999999999994,7.6000000000000565,0.8810823686719768,1.002334027038362,0.0016463934455032,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.918755977740005,30.032702260278338,23.0,2.299999999999991,3.399999999999997,0.8381368302643992,1.0002574082982705,0.0001821805320265,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.9226316954889424,30.09336566852258,23.0,3.199999999999994,7.6000000000000565,0.8899590549362049,1.0023180879402307,0.0016372346479679,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.9226316954889424,30.09336566852258,23.0,2.299999999999991,3.4499999999999975,0.845711432202868,1.0002420210027236,0.0001713057827301,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,0,0,0.0,,,1.92210689188548,30.085151351250992,23.0,3.1499999999999932,7.6000000000000565,0.8909677811753831,1.0023019737321943,0.0016260860665631,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034230371854741,1.006749406096506,24.0,22,1,1.0,1.0,23.0,1.92210689188548,30.085151351250992,23.0,2.3499999999999917,3.399999999999997,0.8413741512118652,1.0002342513402764,0.000165785291965,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:10.4,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,10.4,200.0,1.9919373696405014,1.9094249709870175,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,10.4,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9242016657226968,30.117939115659603,23.0,3.2999999999999954,7.700000000000058,0.9078458603987116,1.002338333504781,0.0016545176128543,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9242016657226968,30.117939115659603,23.0,2.3499999999999917,3.4999999999999982,0.8630170772317971,1.0002478696927937,0.0001765958297982,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.91660225904234,29.998991880662714,23.0,3.2999999999999954,7.650000000000059,0.8886119965131355,1.0023456407221627,0.0016578535381691,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.91660225904234,29.998991880662714,23.0,2.299999999999991,3.4499999999999975,0.8380032386218657,1.0002625655958484,0.0001873640178844,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9112576704352036,29.91533745029014,23.0,3.2999999999999954,7.700000000000058,0.8838430514620261,1.002351600334767,0.0016601687951141,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9112576704352036,29.91533745029014,23.0,2.3499999999999917,3.399999999999997,0.8416413189200563,1.0002591973374757,0.0001834604174481,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,2,16,0.25,0.05,f96d319,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9128696839325965,29.94056896590151,23.0,3.0999999999999925,7.6000000000000565,0.8719383311555944,1.002348862454591,0.0016590907436114,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9128696839325965,29.94056896590151,23.0,2.299999999999991,3.349999999999996,0.8318212095450119,1.0002649689696466,0.0001871215294904,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,3,17,0.25,0.05,f96d319,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9144959385398328,29.966023385840867,23.0,3.199999999999994,7.6000000000000565,0.8630705789523556,1.0023458623232198,0.0016584650828001,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9144959385398328,29.966023385840867,23.0,2.299999999999991,3.349999999999996,0.8222265073004533,1.000264835845538,0.0001878087314319,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,4,18,0.25,0.05,f96d319,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9176391013281655,30.01522071644085,23.0,3.199999999999994,7.6000000000000565,0.8858766998165521,1.00234422811978,0.0016568379432569,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9176391013281655,30.01522071644085,23.0,2.3499999999999917,3.4499999999999975,0.8482835846356238,1.0002581173099092,0.0001842722987593,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,5,19,0.25,0.05,f96d319,False,5,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,19,19,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9207504827647035,30.063920599795356,23.0,3.2499999999999947,7.6000000000000565,0.8950095994259756,1.0023389707143826,0.0016517698162374,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9207504827647035,30.063920599795356,23.0,2.249999999999992,3.4499999999999975,0.8505984821041153,1.000251328246972,0.0001792604421234,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,6,20,0.25,0.05,f96d319,False,6,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,20,20,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,0,0,0.0,,,1.9213104495615307,30.07268529748483,23.0,3.0999999999999925,7.700000000000058,0.8983973207966784,1.0023199477125264,0.0016396331557053,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.0034342359249977,1.0070172620948736,24.0,22,1,1.0,1.0,23.0,1.9213104495615307,30.07268529748483,23.0,2.299999999999991,3.4499999999999975,0.8567852561178337,1.0002434137452216,0.0001723813088446,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:15.7,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,1.0,7,21,0.25,0.05,f96d319,False,7,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,2,True,21,21,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.9217471598493927,30.079520762860056,23.0,3.199999999999994,7.6000000000000565,0.8816816207832608,1.002305944032582,0.0016305516433322,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,22,1,1.0,1.0,23.0,1.9217471598493927,30.079520762860056,23.0,2.299999999999991,3.399999999999997,0.8358279545846334,1.0002478012445726,0.0001764754188451,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",B2,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,0,14,0.25,0.05,f96d319,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
5.099999999999998,0.00301707064097,1.0050468987475705,24.0,0,0,0.0,,,1.916312783779432,29.99446096350415,23.0,3.2499999999999947,7.650000000000059,0.893583879172564,1.0023274195161738,0.0016415337846603,23.0,23.0,24,True,"[comm] role_aware=1 roles={adversary:1,agent:24,target:1} matrix={agent>agent:26.1,agent>target:200,target>agent:200} default=200 differs=1",baseline,24,20.0,26.1,200.0,4.998996668040105,4.791922282957803,1.0,1,15,0.25,0.05,f96d319,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,26.1,200.0,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True
