egap_mean_steady20,egap_p90_steady20,egap_max_steady20,gmax_mean_steady20,gmax_max_steady20,frac_gmax_gt125_steady20,frac_gmax_gt150_steady20,n_samples_steady20,t_last_failure,t_close_125_after_last,t_close_110_after_last,censored_125,censored_110,n_failure_start,n_failure_end,n_pulse_injected,n_dual_pulse_event_completed_saida,n_dual_pulse_event_completed_entrada,n_dual_pulse_self_shift_saida,n_dual_pulse_self_shift_entrada,n_landed_events,dp_seq_max,ent_total,ent_legit_id,ent_spur_id,ent_legit_cnt,ent_spur_cnt,order_swap_frac,effort_mean_v2,sat_frac,fairness_p95,m2_k2_dropped_frac_steady20,m2_k2_toggles_per_s_steady20,pulse_payloads_fullrun,assert_alive_deficit_max,assert_alive_excess_max,assert_tol_s,block,method,N,regime,c_hops,range_aa_m,range_at,fd_timeout,rate_total,seed,dt,run_duration_s,tx_rows_steady20,range_required_c,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,agent_state_timeout,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant,ent_legit_ang,ent_spur_ang,ent_ang_undef,ent_W,ent_total_2w,ent_legit_ang_2w,ent_spur_ang_2w,ent_ang_undef_2w,ent_legit_id_2w,ent_spur_id_2w,ent_legit_cnt_2w,ent_spur_cnt_2w,ent_W_2w,tau_fit,tau_fit_r2,t_settle,t_settle_2pct,egap_settle,egap_peak,egap_final,egap_avg,egap_late_std,overshoot_frac
0.11198671543454153,0.21516837424039625,0.3529016312938416,1.2935874493061195,2.075118478175542,0.3985185185185185,0.23,2700,147.89999999999588,1.9000000000039279,4.000000000004405,False,False,29,28,107,0,0,0,0,0,0,0,0,0,0,0,0.21935483870967742,0.002270157201968889,0.0,0.23965210781045881,0.025938080084858126,0.9185185185185185,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,2,0.05,155.0,64800,1.9829,ba44b18,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.11114716696465039,0.2248598562872139,0.3666196282185098,1.3004310216882438,2.1311556753041154,0.35259259259259257,0.2577777777777778,2700,147.89999999999588,2.200000000003996,3.250000000004235,False,False,29,28,104,562,537,29,28,57,9,28,19,9,24,4,0.21935483870967742,0.0023407427652042743,0.0,0.287921105650931,,,4841.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,2,0.05,155.0,64800,1.9829,ba44b18,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,24.0,4.0,0.0,0.75,28.0,27.0,1.0,0.0,22.0,6.0,28.0,0.0,1.5,,,,,,,,,,
0.16400188322123155,0.25507066106226634,0.379778850935669,1.4453775616165434,2.353554152977307,0.6796296296296296,0.3511111111111111,2700,150.39999999999574,3.750000000005059,inf,False,True,38,37,141,0,0,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.0013787532432773804,0.0,0.2923035740831419,,,0.0,0.0,0.0,0.35,D,baseline,24,churn,3.007059,15.7,200.0,0.25,12.0,3,0.05,155.0,64800,1.0,ba44b18,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.1390644124492418,0.22897257850288275,0.3574850003866997,1.3656430832426532,2.2284646590381167,0.5122222222222222,0.2774074074074074,2700,150.39999999999574,3.8000000000050704,inf,False,True,38,37,144,0,0,0,0,0,0,0,0,0,0,0,0.7225806451612903,0.002798546427576235,0.0,0.2901035231533364,0.03385035113423938,1.0666666666666667,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,3,0.05,155.0,64800,1.9829,ba44b18,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.14174247366651765,0.24310030829273538,0.4321653775402943,1.3805202175258007,2.922884706128718,0.48074074074074075,0.3377777777777778,2700,150.39999999999574,2.000000000004661,3.9500000000051045,False,False,38,37,137,724,761,38,39,78,6,39,19,20,34,5,0.7677419354838709,0.0029601247028344453,0.0,0.35766081725107624,,,6617.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,3,0.05,155.0,64800,1.9829,ba44b18,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,32.0,7.0,0.0,0.75,39.0,37.0,2.0,0.0,24.0,15.0,38.0,1.0,1.5,,,,,,,,,,
0.1282263843432425,0.2331522412044304,0.5183702510035963,1.3551097774863863,3.0342635178959805,0.4362962962962963,0.27814814814814814,2700,153.19999999999604,inf,inf,True,True,31,26,116,0,0,0,0,0,0,0,0,0,0,0,0.05806451612903226,0.0008739051352776813,0.0,0.2552834714493737,,,0.0,0.0,0.0,0.35,D,baseline,24,churn,3.007059,15.7,200.0,0.25,12.0,4,0.05,155.0,64800,1.0,ba44b18,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.10828785699506892,0.2241649244198786,0.4830704496517491,1.2948394538486463,2.8183986882102063,0.35703703703703704,0.23703703703703705,2700,153.19999999999604,inf,inf,True,True,31,26,111,0,0,0,0,0,0,0,0,0,0,0,0.4967741935483871,0.001868597933847334,0.0,0.22247075026697408,0.02907494802151744,0.7333333333333333,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,4,0.05,155.0,64800,1.9829,ba44b18,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.1069104636556261,0.2274693006200562,0.4809009046404992,1.3059885972037493,2.795679625949316,0.3622222222222222,0.25851851851851854,2700,153.19999999999604,inf,inf,True,True,31,26,116,542,518,29,28,57,6,28,16,12,24,4,0.4967741935483871,0.0018381420431252478,0.0,0.22430883837746146,,,4828.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,4,0.05,155.0,64800,1.9829,ba44b18,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,23.0,5.0,0.0,0.75,28.0,25.0,3.0,0.0,18.0,10.0,26.0,2.0,1.5,,,,,,,,,,
0.11462986657932273,0.2035759051099124,0.3893156461431715,1.3115686892600247,2.5762693303399544,0.39555555555555555,0.23296296296296296,2700,149.5999999999958,2.450000000004536,inf,False,True,21,19,77,0,0,0,0,0,0,0,0,0,0,0,0.3741935483870968,0.000707151593190359,0.0,0.22644515523490027,,,0.0,0.0,0.0,0.35,D,baseline,24,churn,3.007059,15.7,200.0,0.25,12.0,5,0.05,155.0,64800,1.0,ba44b18,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.09151475979450449,0.18551694723488477,0.3392431092653982,1.2435812182322068,2.196927367346989,0.2722222222222222,0.17407407407407408,2700,149.5999999999958,1.8000000000043883,3.2000000000047066,False,False,21,19,77,0,0,0,0,0,0,0,0,0,0,0,0.5225806451612903,0.001663195418788381,0.0,0.180034812787004,0.009132865314612585,0.4740740740740741,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,5,0.05,155.0,64800,1.9829,ba44b18,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.0928377394881909,0.19391508323892423,0.303943945669724,1.2483790443871254,2.38443489762327,0.2803703703703704,0.2,2700,149.5999999999958,2.300000000004502,3.600000000004826,False,False,21,19,76,440,406,21,19,41,7,20,14,6,17,3,0.3741935483870968,0.0016672872340027457,0.0,0.23075808604390408,,,3666.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,5,0.05,155.0,64800,1.9829,ba44b18,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,16.0,4.0,1.0,0.75,20.0,18.0,2.0,1.0,16.0,4.0,20.0,0.0,1.5,,,,,,,,,,
0.12046722243498734,0.20272296159612355,0.3010068291676299,1.3253827865285093,2.1784821059497754,0.44296296296296295,0.2237037037037037,2700,154.19999999999553,inf,inf,True,True,25,23,91,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0007660204159252822,0.0,0.21736813089006835,,,0.0,0.0,0.0,0.35,D,baseline,24,churn,3.007059,15.7,200.0,0.25,12.0,6,0.05,155.0,64800,1.0,ba44b18,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.1036804790345161,0.1909760992019772,0.2869341360980196,1.2729694146079429,2.132103874233404,0.3174074074074074,0.19555555555555557,2700,154.19999999999553,inf,inf,True,True,25,23,90,0,0,0,0,0,0,0,0,0,0,0,0.4129032258064516,0.001720912041906381,0.0,0.19985761975660396,0.010517404187424702,0.6666666666666666,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,6,0.05,155.0,64800,1.9829,ba44b18,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.10511529464689223,0.19581794626216922,0.2845992252461501,1.2790744679947552,2.0211878830494467,0.3377777777777778,0.2237037037037037,2700,154.19999999999553,inf,inf,True,True,25,23,89,522,522,25,24,50,8,25,12,13,21,4,0.8774193548387097,0.0021248913149185403,0.0,0.23647597097660625,,,4485.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,6,0.05,155.0,64800,1.9829,ba44b18,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,6.0,0.0,0.75,25.0,23.0,2.0,0.0,13.0,12.0,25.0,0.0,1.5,,,,,,,,,,
0.12965448602892857,0.22511294199566648,0.4619253632311146,1.3405297555736824,2.7954706598711714,0.43074074074074076,0.25666666666666665,2700,153.59999999999602,inf,inf,True,True,27,23,103,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0007954072532996569,0.0,0.23518610312376398,,,0.0,0.0,0.0,0.35,D,baseline,24,churn,3.007059,15.7,200.0,0.25,12.0,7,0.05,155.0,64800,1.0,ba44b18,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.10675111507237556,0.20491345165236502,0.3391563997628245,1.2793172571617164,2.2980788372237573,0.32814814814814813,0.21777777777777776,2700,153.59999999999602,inf,inf,True,True,27,23,95,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0017253950482750608,0.0,0.24059566582217964,0.018126246281586086,0.5703703703703704,0.0,0.0,0.0,0.35,D,m2,24,churn,3.007059,15.7,200.0,0.25,12.0,7,0.05,155.0,64800,1.9829,ba44b18,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,
0.1013173422241301,0.20384440659896896,0.3292549098721368,1.2627821736098332,2.049480539257252,0.30185185185185187,0.21259259259259258,2700,153.59999999999602,inf,inf,True,True,27,23,93,531,466,27,23,50,7,23,12,11,22,1,0.7096774193548387,0.002148607377903293,0.0,0.2315864055302734,,,4374.0,0.0,0.0,0.35,D,B2,24,churn,3.007059,15.7,200.0,0.25,12.0,7,0.05,155.0,64800,1.9829,ba44b18,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,22.0,1.0,0.0,0.75,23.0,23.0,0.0,0.0,12.0,11.0,23.0,0.0,1.5,,,,,,,,,,
0.010533480903824763,0.0249641794075363,0.0341829882855857,1.0154595225144756,1.0557476977787523,0.0,0.0,1501,5.099999999999998,3.2999999999999865,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2252200923284097e-06,0.0,0.005557079417083864,,,0.0,0.0,0.0,0.35,A,baseline,24,clean,1.608872,8.4,200.0,0.25,0.0,0,0.05,95.0,36024,1.0,ba44b18,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.895608576920935,0.9341193235430542,41.6499999999995,59.2999999999985,0.0016048903317058,0.1954669443143802,0.0015725941334849,0.012274487112820238,0.0005730805486620342,0.9495860741442858
0.010533480903824763,0.0249641794075363,0.0341829882855857,1.0154595225144756,1.0557476977787523,0.0,0.0,1501,5.099999999999998,3.2999999999999865,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2252200923284097e-06,0.0,0.005557079417083864,1.0,0.0,0.0,0.0,0.0,0.35,A,m2,24,clean,1.608872,8.4,200.0,0.25,0.0,0,0.05,95.0,36024,1.9829,ba44b18,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.895608576920935,0.9341193235430542,41.6499999999995,59.2999999999985,0.0016048903317058,0.1954669443143802,0.0015725941334849,0.012274487112820238,0.0005730805486620342,0.9495860741442858
0.020609609807581062,0.0488547292154169,0.0672437892999885,1.0306693158669369,1.1126704860661598,0.0,0.0,1501,5.099999999999998,6.500000000000032,16.750000000000178,False,False,1,0,4,0,21,0,1,1,2,1,0,1,0,1,0.0,4.7268613449568135e-06,0.0,0.011233600266003368,,,140.0,0.0,0.0,0.35,A,B2,24,clean,1.608872,8.4,200.0,0.25,0.0,0,0.05,95.0,36024,1.9829,ba44b18,False,0,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,14,14,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,23.490552409104907,0.9960587689565573,54.89999999999874,69.6499999999979,0.0031371172251174,0.1954669443143802,0.0030708436770058,0.024066349475142385,0.0011198499412038254,0.9491844433927398
0.010486979036643869,0.0248349550237148,0.034030348015898,1.0153815959165473,1.0554564951878402,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2131080074872244e-06,0.0,0.005531257056710879,,,0.0,0.0,0.0,0.35,A,baseline,24,clean,1.608872,8.4,200.0,0.25,0.0,1,0.05,95.0,36024,1.0,ba44b18,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.718104209324448,0.9294487048483873,41.5999999999995,59.2999999999985,0.0015954910088594,0.1948455669240218,0.0015630150162285,0.0122182971452954,0.0005707298426641862,0.9495871952439595
0.010486979036643869,0.0248349550237148,0.034030348015898,1.0153815959165473,1.0554564951878402,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2131080074872244e-06,0.0,0.005531257056710879,1.0,0.0,0.0,0.0,0.0,0.35,A,m2,24,clean,1.608872,8.4,200.0,0.25,0.0,1,0.05,95.0,36024,1.9829,ba44b18,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.718104209324448,0.9294487048483873,41.5999999999995,59.2999999999985,0.0015954910088594,0.1948455669240218,0.0015630150162285,0.0122182971452954,0.0005707298426641862,0.9495871952439595
0.020575288832132665,0.0487425523008674,0.067120141467002,1.0305518016164639,1.1120457904131396,0.0,0.0,1501,5.099999999999998,6.500000000000032,16.700000000000173,False,False,1,0,4,0,21,0,1,1,2,1,0,1,0,1,0.0,4.703421751357105e-06,0.0,0.01103185101287074,,,140.0,0.0,0.0,0.35,A,B2,24,clean,1.608872,8.4,200.0,0.25,0.0,1,0.05,95.0,36024,1.9829,ba44b18,False,1,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,15,15,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,23.384444091414778,0.9952855566945505,54.89999999999874,69.69999999999791,0.0031337596541096,0.1948455669240218,0.0030666314607689,0.024020257112521405,0.0011184947733271847,0.9491826899712813
0.010460171709728593,0.0247568595229797,0.0339512716214601,1.0153272600113536,1.055214287126806,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2063352805239387e-06,0.0,0.005529719153856295,,,0.0,0.0,0.0,0.35,A,baseline,24,clean,1.608872,8.4,200.0,0.25,0.0,2,0.05,95.0,36024,1.0,ba44b18,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.779249030635494,0.9303884366947244,41.6499999999995,59.2999999999985,0.0015930775911424,0.19409370439799,0.0015608402088432,0.012185796808439862,0.0005696635886952937,0.9495862149600321
0.010460171709728593,0.0247568595229797,0.0339512716214601,1.0153272600113536,1.055214287126806,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.100000000000055,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.2063352805239387e-06,0.0,0.005529719153856295,1.0,0.0,0.0,0.0,0.0,0.35,A,m2,24,clean,1.608872,8.4,200.0,0.25,0.0,2,0.05,95.0,36024,1.9829,ba44b18,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.779249030635494,0.9303884366947244,41.6499999999995,59.2999999999985,0.0015930775911424,0.19409370439799,0.0015608402088432,0.012185796808439862,0.0005696635886952937,0.9495862149600321
0.020484546287100523,0.0484786987449151,0.0668577675264947,1.0304847536243307,1.1119866983518056,0.0,0.0,1501,5.099999999999998,6.500000000000032,16.650000000000173,False,False,1,0,4,0,21,0,1,1,2,1,0,1,0,1,0.0,4.6605045351618245e-06,0.0,0.011011003438133035,,,140.0,0.0,0.0,0.35,A,B2,24,clean,1.608872,8.4,200.0,0.25,0.0,2,0.05,95.0,36024,1.9829,ba44b18,False,2,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,16,16,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,23.450021421658224,0.9954824518431461,54.94999999999874,69.69999999999791,0.0031158252617785,0.19409370439799,0.0030532504619866,0.02391452542085992,0.00111404085323487,0.9491842444591302
0.01039430539162901,0.0246226412483322,0.0337067726507497,1.0152368355742911,1.0549316337610584,0.0,0.0,1501,5.099999999999998,3.2999999999999865,8.000000000000053,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1902054161669064e-06,0.0,0.005567066631052195,,,0.0,0.0,0.0,0.35,A,baseline,24,clean,1.608872,8.4,200.0,0.25,0.0,3,0.05,95.0,36024,1.0,ba44b18,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.596496424354303,0.9259749310055572,41.4999999999995,59.199999999998504,0.0015855142730682,0.1941864033997151,0.0015528745654151,0.012108385051650086,0.0005659829115535747,0.9495883938334194
0.01039430539162901,0.0246226412483322,0.0337067726507497,1.0152368355742911,1.0549316337610584,0.0,0.0,1501,5.099999999999998,3.2999999999999865,8.000000000000053,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.1902054161669064e-06,0.0,0.005567066631052195,1.0,0.0,0.0,0.0,0.0,0.35,A,m2,24,clean,1.608872,8.4,200.0,0.25,0.0,3,0.05,95.0,36024,1.9829,ba44b18,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.596496424354303,0.9259749310055572,41.4999999999995,59.199999999998504,0.0015855142730682,0.1941864033997151,0.0015528745654151,0.012108385051650086,0.0005659829115535747,0.9495883938334194
0.020438878247684245,0.0484271546980649,0.0666514647554384,1.0303580829876715,1.1113451755039812,0.0,0.0,1501,5.099999999999998,6.450000000000031,16.600000000000176,False,False,1,0,4,0,21,0,1,1,2,1,0,1,0,1,0.0,4.639540786987129e-06,0.0,0.01107866065098893,,,140.0,0.0,0.0,0.35,A,B2,24,clean,1.608872,8.4,200.0,0.25,0.0,3,0.05,95.0,36024,1.9829,ba44b18,False,3,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,17,17,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,0.0,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,23.33427560187046,0.9947640369770754,54.849999999998744,69.6499999999979,0.0031134215355268,0.1941864033997151,0.0030464012173924,0.023860238476211944,0.0011106793689347578,0.9491852794923826
0.010366445978931847,0.024530230758964,0.0336294811059251,1.0152028374297957,1.0548355384620376,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.050000000000054,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.184899525826845e-06,0.0,0.00553338625608705,,,0.0,0.0,0.0,0.35,A,baseline,24,clean,1.608872,8.4,200.0,0.25,0.0,4,0.05,95.0,36024,1.0,ba44b18,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.636263519283883,0.9277096208952806,41.449999999999505,59.149999999998506,0.001577801537057,0.193986701904162,0.0015458664643526,0.012077904049657189,0.0005639499759882113,0.9495899873825882
0.010366445978931847,0.024530230758964,0.0336294811059251,1.0152028374297957,1.0548355384620376,0.0,0.0,1501,5.099999999999998,3.349999999999987,8.050000000000054,False,False,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1.184899525826845e-06,0.0,0.00553338625608705,1.0,0.0,0.0,0.0,0.0,0.35,A,m2,24,clean,1.608872,8.4,200.0,0.25,0.0,4,0.05,95.0,36024,1.9829,ba44b18,False,4,0.05,10.416667,sum,24,20.0,95.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,8.4,200.0,0.25,2,True,18,18,5.0,-1.0,True,0.0,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,,19.636263519283883,0.9277096208952806,41.449999999999505,59.149999999998506,0.001577801537057,0.193986701904162,0.0015458664643526,0.012077904049657189,0.0005639499759882113,0.9495899873825882
