egap_mean_steady20,egap_p90_steady20,egap_max_steady20,gmax_mean_steady20,gmax_max_steady20,frac_gmax_gt125_steady20,frac_gmax_gt150_steady20,n_samples_steady20,t_last_failure,t_close_125_after_last,t_close_110_after_last,censored_125,censored_110,n_failure_start,n_failure_end,n_pulse_injected,n_dual_pulse_event_completed_saida,n_dual_pulse_event_completed_entrada,n_dual_pulse_self_shift_saida,n_dual_pulse_self_shift_entrada,n_landed_events,dp_seq_max,ent_total,ent_legit_id,ent_spur_id,ent_legit_cnt,ent_spur_cnt,order_swap_frac,effort_mean_v2,sat_frac,fairness_p95,assert_alive_deficit_max,assert_alive_excess_max,assert_tol_s,method,N,radius,range_aa,range_at,c_hops,c_hops_post,fd_timeout,rate_total,off_time,tau_xy,seed,dt,budget,git_commit,git_dirty,experiment_seed,control_period,k_e_tau,composition_mode,num_agents,encirclement_radius,sim_duration,protection_angle_deg,dual_pulse_integration,dual_pulse_delta_scale,dual_pulse_ttl_hops,dual_pulse_t_ff,dual_pulse_multiplicity,dual_pulse_consume_ff_only,communication_delay,communication_failure_rate,communication_range,comm_role_aware_ranges,comm_range_agent_agent,comm_range_agent_target,agent_state_timeout,broadcast_repeats,deterministic_failure_enable,deterministic_failure_agent_id,deterministic_failure_agent_ids,deterministic_failure_time,deterministic_failure_off_time,failure_enable,failure_mean_per_min,experiment_reproducible,vm_tau_xy,vm_max_speed_xy,target_motion_speed_xy,target_swarm_spin_enable,target_swarm_omega_ref,init_radius_range,init_angles_equidistant,ent_legit_ang,ent_spur_ang,ent_ang_undef,ent_W,ent_total_2w,ent_legit_ang_2w,ent_spur_ang_2w,ent_ang_undef_2w,ent_legit_id_2w,ent_spur_id_2w,ent_legit_cnt_2w,ent_spur_cnt_2w,ent_W_2w
0.10039916707071576,0.19174266761390482,0.2715918847499729,1.2439667332605167,2.105114001197992,0.30814814814814817,0.1574074074074074,2700,154.79999999999595,inf,inf,True,True,24,22,80,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0006583082245518568,0.0,0.23104570580213976,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.08324340402144438,0.18839723283608134,0.2746808940852218,1.1906359199313334,2.031907764488759,0.2051851851851852,0.1451851851851852,2700,154.79999999999595,inf,inf,True,True,24,22,84,453,457,22,23,45,5,23,8,15,22,1,0.896774193548387,0.0014743679037901875,0.0,0.2646157574473713,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,0,0.05,150.0,50d24bb,False,0,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,20.0,3.0,0.0,0.75,23.0,21.0,2.0,0.0,8.0,15.0,23.0,0.0,1.5
0.1389440549723959,0.24524227050777297,0.4495703490965496,1.3702578002833394,2.523364622979196,0.5159259259259259,0.2837037037037037,2700,153.6999999999959,inf,inf,True,True,29,28,109,0,0,0,0,0,0,0,0,0,0,0,0.33548387096774196,0.0011052328394425665,0.0,0.30256497444979047,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.11877990322672308,0.2390522349706651,0.330281948352866,1.3160524527640638,2.3813494492757186,0.37962962962962965,0.26851851851851855,2700,153.6999999999959,inf,inf,True,True,29,28,104,532,553,28,28,56,6,28,14,14,26,2,0.7612903225806451,0.00262640819769825,0.0,0.25908282974819336,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,1,0.05,150.0,50d24bb,False,1,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,26.0,2.0,0.0,0.75,28.0,28.0,0.0,0.0,16.0,12.0,28.0,0.0,1.5
0.13159304874553474,0.24015273662979583,0.3583766031354497,1.3463789791441816,2.2594365807347887,0.48592592592592593,0.26185185185185184,2700,147.89999999999588,3.400000000004269,inf,False,True,29,28,106,0,0,0,0,0,0,0,0,0,0,0,0.14838709677419354,0.0010609348805181594,0.0,0.30107945248220824,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.11114716696465039,0.2248598562872139,0.3666196282185098,1.3004310216882438,2.1311556753041154,0.35259259259259257,0.2577777777777778,2700,147.89999999999588,2.200000000003996,3.250000000004235,False,False,29,28,104,562,537,29,28,57,9,28,19,9,24,4,0.21935483870967742,0.0023407427652042743,0.0,0.287921105650931,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,2,0.05,150.0,50d24bb,False,2,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,24.0,4.0,0.0,0.75,28.0,27.0,1.0,0.0,22.0,6.0,28.0,0.0,1.5
0.16400188322123155,0.25507066106226634,0.379778850935669,1.4453775616165434,2.353554152977307,0.6796296296296296,0.3511111111111111,2700,150.39999999999574,3.750000000005059,inf,False,True,38,37,141,0,0,0,0,0,0,0,0,0,0,0,0.22580645161290322,0.0013787532432773804,0.0,0.2923035740831419,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.14174247366651765,0.24310030829273538,0.4321653775402943,1.3805202175258007,2.922884706128718,0.48074074074074075,0.3377777777777778,2700,150.39999999999574,2.000000000004661,3.9500000000051045,False,False,38,37,137,724,761,38,39,78,6,39,19,20,34,5,0.7677419354838709,0.0029601247028344453,0.0,0.35766081725107624,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,3,0.05,150.0,50d24bb,False,3,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,32.0,7.0,0.0,0.75,39.0,37.0,2.0,0.0,24.0,15.0,38.0,1.0,1.5
0.1282263843432425,0.2331522412044304,0.5183702510035963,1.3551097774863863,3.0342635178959805,0.4362962962962963,0.27814814814814814,2700,153.19999999999604,inf,inf,True,True,31,26,116,0,0,0,0,0,0,0,0,0,0,0,0.05806451612903226,0.0008739051352776813,0.0,0.2552834714493737,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1069104636556261,0.2274693006200562,0.4809009046404992,1.3059885972037493,2.795679625949316,0.3622222222222222,0.25851851851851854,2700,153.19999999999604,inf,inf,True,True,31,26,116,542,518,29,28,57,6,28,16,12,24,4,0.4967741935483871,0.0018381420431252478,0.0,0.22430883837746146,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,4,0.05,150.0,50d24bb,False,4,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,23.0,5.0,0.0,0.75,28.0,25.0,3.0,0.0,18.0,10.0,26.0,2.0,1.5
0.11462986657932273,0.2035759051099124,0.3893156461431715,1.3115686892600247,2.5762693303399544,0.39555555555555555,0.23296296296296296,2700,149.5999999999958,2.450000000004536,inf,False,True,21,19,77,0,0,0,0,0,0,0,0,0,0,0,0.3741935483870968,0.000707151593190359,0.0,0.22644515523490027,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.0928377394881909,0.19391508323892423,0.303943945669724,1.2483790443871254,2.38443489762327,0.2803703703703704,0.2,2700,149.5999999999958,2.300000000004502,3.600000000004826,False,False,21,19,76,440,406,21,19,41,7,20,14,6,17,3,0.3741935483870968,0.0016672872340027457,0.0,0.23075808604390408,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,5,0.05,150.0,50d24bb,False,5,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,16.0,4.0,1.0,0.75,20.0,18.0,2.0,1.0,16.0,4.0,20.0,0.0,1.5
0.12046722243498734,0.20272296159612355,0.3010068291676299,1.3253827865285093,2.1784821059497754,0.44296296296296295,0.2237037037037037,2700,154.19999999999553,inf,inf,True,True,25,23,91,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0007660204159252822,0.0,0.21736813089006835,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.10511529464689223,0.19581794626216922,0.2845992252461501,1.2790744679947552,2.0211878830494467,0.3377777777777778,0.2237037037037037,2700,154.19999999999553,inf,inf,True,True,25,23,89,522,522,25,24,50,8,25,12,13,21,4,0.8774193548387097,0.0021248913149185403,0.0,0.23647597097660625,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,6,0.05,150.0,50d24bb,False,6,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,19.0,6.0,0.0,0.75,25.0,23.0,2.0,0.0,13.0,12.0,25.0,0.0,1.5
0.12965448602892857,0.22511294199566648,0.4619253632311146,1.3405297555736824,2.7954706598711714,0.43074074074074076,0.25666666666666665,2700,153.59999999999602,inf,inf,True,True,27,23,103,0,0,0,0,0,0,0,0,0,0,0,0.6516129032258065,0.0007954072532996569,0.0,0.23518610312376398,0.0,0.0,0.35,baseline,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,,,,,,,,,,,,,
0.1013173422241301,0.20384440659896896,0.3292549098721368,1.2627821736098332,2.049480539257252,0.30185185185185187,0.21259259259259258,2700,153.59999999999602,inf,inf,True,True,27,23,93,531,466,27,23,50,7,23,12,11,22,1,0.7096774193548387,0.002148607377903293,0.0,0.2315864055302734,0.0,0.0,0.35,B2,24,20.0,15.7,200.0,3.0070592983996027,2.8824973119707855,0.25,12.0,8.0,1.0,7,0.05,150.0,50d24bb,False,7,0.05,10.416667,sum,24,20.0,155.0,360.0,B2,1.0,72,1.0,True,True,0.0,0.0,200.0,True,15.7,200.0,0.25,2,False,6,6,15.0,-1.0,True,0.5,True,1.0,10.0,0.0,False,0.0,0.0,True,22.0,1.0,0.0,0.75,23.0,23.0,0.0,0.0,12.0,11.0,23.0,0.0,1.5
