tb,mean
142.75,0.00020649680016658094
143.0,0.000205367399398683
143.25,0.0002042383071398714
143.5,0.00020309960072813026
143.75,0.00020198879656581635
144.0,0.00020087431901588793
144.25,0.00019978120007058855
144.5,0.00019869362134181863
144.75,0.0001976255522422239
145.0,0.00019656629469181282
145.25,0.00019551790674790002
145.5,0.00019445382791016805
145.75,0.00019343681264569494
146.0,0.00019241881631822322
146.25,0.00019141433810092242
146.5,0.0001904145615159538
146.75,0.00018942513874373548
147.0,0.0001884628460667617
147.25,0.00018748369226727213
147.5,0.00018653690411013962
147.75,0.0001855861812257684
148.0,0.00018465390221300128
148.25,0.000183729351597475
148.5,0.00018280789216087025
148.75,0.0001818976045413391
149.0,0.00018099737121711235
149.25,0.00018012446424074734
149.5,0.00017923009715277042
149.75,0.00017835421381389146
150.0,0.00017750071769690438
150.25,0.00017665725175788427
150.5,0.00017581413851430394
150.75,0.00017498191805846407
151.0,0.00017416040152283579
151.25,0.0001733521257391172
151.5,0.00017252233625616407
151.75,0.00017171648157098996
152.0,0.00017093647995105387
152.25,0.00017017263249494735
152.5,0.00016938751250981845
152.75,0.00016862281301676166
153.0,0.00016787038565926855
153.25,0.0001671171110374526
153.5,0.0001663762897961821
153.75,0.00016564141220478363
154.0,0.00016491171107224116
154.25,0.0001642059393090732
154.5,0.00016347473147375495
154.75,0.00016277715049254723
155.0,0.00016208322663984503
155.25,0.0001613960984309155
155.5,0.00016071649294758093
155.75,0.0001600313521405809
156.0,0.00015935696962056527
156.25,0.00015871330714070515
156.5,0.00015805837349794772
156.75,0.00015740091505689297
157.0,0.00015676006990485167
157.25,0.00015612225603925587
157.5,0.00015550022221094708
157.75,0.00015488214360715512
158.0,0.0001542566998794983
158.25,0.0001536549644756326
158.5,0.00015306393906903287
158.75,0.0001524577780223342
159.0,0.00015188844003575564
159.25,0.00015129915319733346
159.5,0.0001507231351152572
159.75,0.0001501501737845753
160.0,0.00014957565669802047
160.25,0.00014902118739588488
160.5,0.00014846903057510403
160.75,0.00014792221611960462
161.0,0.00014738343126265925
161.25,0.00014683393242766906
161.5,0.00014631171226970935
161.75,0.00014578019110674258
162.0,0.00014526436354632213
162.25,0.00014475651688451892
162.5,0.00014424953527846147
162.75,0.00014375118010596398
163.0,0.00014325005436068806
163.25,0.00014275967941369095
163.5,0.0001422715405958381
163.75,0.0001417916307049885
164.0,0.0001413182304949759
164.25,0.00014084385535889678
164.5,0.00014037449012429374
164.75,0.00013992110191644728
165.0,0.00013946010744211702
165.25,0.0001390041523180961
165.5,0.00013855297372717166
165.75,0.00013810452115202803
166.0,0.0001376679496096609
166.25,0.00013723153564556458
166.5,0.00013679945547470507
166.75,0.00013638553797902945
167.0,0.00013596865756885945
167.25,0.00013554850196859786
167.5,0.00013514022238231892
167.75,0.0001347275124388328
168.0,0.00013432449457231996
168.25,0.00013392856647741243
168.5,0.00013354113583185102
168.75,0.00013314606014018813
169.0,0.00013276101343459907
169.25,0.00013237853467498912
169.5,0.0001319935008895255
169.75,0.0001316231460260197
170.0,0.00013125436650377264
170.25,0.0001308862288485266
170.5,0.00013052466812753767
170.75,0.00013016313749631106
171.0,0.0001298043279463447
171.25,0.00012945759034809433
171.5,0.00012911126298766686
171.75,0.00012876045574598363
172.0,0.00012842418155894572
172.25,0.00012808297118455637
172.5,0.00012775769705726154
172.75,0.0001274273382347408
173.0,0.00012709534638445538
173.25,0.00012677900795747776
173.5,0.00012645750794680678
173.75,0.00012613941673056265
174.0,0.00012582457559493445
174.25,0.0001255194310881541
174.5,0.00012521272346275596
174.75,0.00012490633327927791
175.0,0.00012460621587122067
175.25,0.0001243095597766774
175.5,0.0001240188547369623
175.75,0.00012372741248336543
176.0,0.00012343953909752688
176.25,0.0001231507485757137
176.5,0.00012287120012387153
176.75,0.000122595113284584
177.0,0.00012231885339810463
177.25,0.00012204391515977721
177.5,0.00012177155259734875
177.75,0.00012150754487066656
178.0,0.00012124530273461623
178.25,0.00012098061176537925
178.5,0.00012072469913725137
178.75,0.00012046922819438217
179.0,0.00012021330392069342
179.25,0.00011995915460933111
179.5,0.00011971244900512427
179.75,0.00011946733245981119
180.0,0.00011928554999149232
