rate_total,seed,gap_next,cens_1.25_base,cens_1.25_b2,cens_1.25,censW_1.25,d_frac_1.25,cens_1.5_base,cens_1.5_b2,cens_1.5,censW_1.5,d_frac_1.5
48.0,0,1.9999999999999005,True,True,True,True,0.0,False,False,False,False,0.09999999999999998
48.0,0,0.5999999999998664,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,0,1.700000000000344,True,True,True,True,0.0,False,False,False,True,0.0
48.0,0,1.2000000000004292,True,True,True,True,0.20833333333333337,True,True,True,True,0.0
48.0,0,0.699999999999946,True,True,True,True,0.0,True,False,True,True,0.6428571428571428
48.0,0,1.199999999999747,True,True,True,True,0.0,True,True,True,True,0.20833333333333337
48.0,0,0.20000000000062812,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.19999999999998863,True,True,True,True,0.0,True,False,True,True,0.33333333333333337
48.0,0,1.6000000000002501,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,1.7000000000004576,True,True,True,True,0.0,True,True,True,True,0.06666666666666665
48.0,0,0.5999999999999943,True,True,True,True,0.6666666666666667,True,False,True,True,0.5833333333333334
48.0,0,0.8999999999992383,True,True,True,True,0.0,True,True,True,True,0.2777777777777778
48.0,0,1.300000000000523,True,True,True,True,0.0,True,True,True,True,0.1923076923076923
48.0,0,3.5999999999996817,False,False,False,True,0.0,False,False,False,True,-0.16666666666666674
48.0,0,0.800000000000594,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.30000000000092086,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,0,0.5999999999993548,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.2000000000004576,True,False,True,True,0.25,False,False,False,True,0.0
48.0,0,0.7999999999996845,True,True,True,True,0.0,True,True,True,True,-0.125
48.0,0,0.40000000000088676,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,1.299999999999713,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.6000000000003212,True,True,True,True,0.33333333333333337,True,True,True,True,0.0
48.0,0,1.7000000000004576,False,True,True,True,0.0,False,False,False,False,0.3666666666666667
48.0,0,0.5000000000013358,True,True,True,True,0.16666666666666674,True,True,True,True,0.0
48.0,0,0.29999999999905924,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.4999999999998579,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,0,1.1999999999999318,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.4999999999997442,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.9000000000006452,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,2.099999999998957,True,True,True,True,0.0,True,False,True,True,0.0
48.0,0,0.8000000000004235,True,True,True,True,0.0,True,True,True,True,0.3125
48.0,0,0.29999999999905924,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.400000000000432,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.4000000000001762,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.2000000000004718,True,True,True,True,0.0,False,True,True,True,-0.16666666666666663
48.0,0,0.20000000000013074,True,False,True,True,0.33333333333333337,True,False,True,True,0.33333333333333337
48.0,0,0.599999999999568,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.5999999999995396,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,2.3000000000017735,True,True,True,True,0.0,True,False,True,True,0.0
48.0,0,0.6000000000007617,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,0,0.7000000000007844,True,True,True,True,0.0,False,False,False,False,0.0
48.0,0,1.200000000000017,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,3.5999999999996817,True,False,True,True,0.0,False,False,False,True,0.0
48.0,0,0.5000000000006537,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,0,0.4000000000005173,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.399999999999892,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.4999999999990621,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.30000000000035243,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.8999999999999488,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.49999999999943157,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,1.300000000001262,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.3000000000002103,True,True,True,True,0.0,True,True,True,True,0.0
48.0,0,0.5999999999997385,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.4999999999999254,True,True,True,True,0.33333333333333337,True,True,True,True,0.33333333333333337
48.0,1,1.3999999999999915,True,True,True,True,0.0,False,False,False,False,0.25
48.0,1,0.8000000000000114,True,True,True,True,0.125,True,True,True,True,0.0
48.0,1,1.0999999999998984,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.8999999999999133,True,True,True,True,0.1333333333333333,True,False,True,True,0.0
48.0,1,0.29999999999997584,True,True,True,True,0.41666666666666663,False,False,False,True,0.08333333333333334
48.0,1,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.399999999999892,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.4999999999999787,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.6999999999999247,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.8000000000000398,True,True,True,True,0.0,True,False,True,True,0.6875
48.0,1,1.0999999999999872,True,True,True,True,0.0,True,True,True,True,0.18181818181818177
48.0,1,1.0999999999998167,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000011653,True,True,True,True,0.0,False,True,True,True,-0.5
48.0,1,1.599999999999909,True,True,True,True,0.0,True,True,True,True,-0.16666666666666663
48.0,1,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.08333333333333337
48.0,1,0.20000000000000995,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.29999999999996874,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.19999999999988205,True,True,True,True,0.08333333333333337,True,False,True,True,0.41666666666666663
48.0,1,0.49999999999977973,True,True,True,True,0.25,True,True,True,True,0.0
48.0,1,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.5999999999998664,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.5000000000000995,True,True,True,True,0.0,True,False,True,True,-0.08333333333333326
48.0,1,1.1999999999999105,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.09999999999998,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.7999999999998693,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000000284,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.9999999999999005,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.20000000000001,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.3000000000001322,True,True,True,True,0.0,True,False,True,True,0.8461538461538461
48.0,1,0.7000000000001876,True,True,True,True,0.3571428571428571,True,True,True,True,0.3571428571428571
48.0,1,0.20000000000000284,True,True,True,True,0.0,True,False,True,True,0.41666666666666663
48.0,1,0.6999999999998181,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000005969,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.999999999999801,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.6000000000003496,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.8000000000002956,True,True,True,True,0.0,True,True,True,True,0.25
48.0,1,0.4000000000005173,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,1,0.3000000000004377,True,True,True,True,0.0,False,False,False,True,-0.75
48.0,1,0.5000000000004263,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,1,1.2000000000001023,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.4000000000004889,True,True,True,True,0.1785714285714286,True,True,True,True,0.0
48.0,1,1.5999999999994827,True,True,True,True,0.0,False,True,True,True,-0.033333333333333326
48.0,1,0.6999999999999602,True,True,True,True,0.0,True,True,True,True,-0.2857142857142857
48.0,1,0.6999999999995197,True,True,True,True,0.0,True,True,True,True,-0.2857142857142857
48.0,1,0.9000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.199999999999875,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.40000000000020464,True,True,True,True,0.0,True,True,True,True,0.25
48.0,1,0.39999999999928093,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.6000000000004775,True,True,True,True,0.0,True,False,True,True,0.06666666666666665
48.0,1,0.49999999999991473,True,True,True,True,0.0,True,True,True,True,0.08333333333333337
48.0,1,0.30000000000063665,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.4999999999999858,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000030127,True,True,True,True,0.0,True,False,True,True,0.5
48.0,1,1.00000000000054,True,True,True,True,0.0,False,True,True,True,-0.10000000000000009
48.0,1,0.6999999999990649,True,True,True,True,0.0,True,True,True,True,-0.3571428571428571
48.0,1,0.4000000000003183,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.7999999999998408,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.6000000000006764,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000088392,True,True,True,True,0.0,True,False,True,True,0.41666666666666663
48.0,1,1.7999999999988319,True,True,True,True,0.0,False,False,False,True,-0.20000000000000007
48.0,1,1.199999999999278,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.4000000000010999,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.6999999999996476,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.49999999999955946,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.3000000000006793,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.20000000000055707,True,True,True,True,0.16666666666666663,False,True,True,True,-0.16666666666666674
48.0,1,1.199999999999818,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.6999999999995623,True,True,True,True,0.0,True,True,True,True,-0.2857142857142857
48.0,1,1.2999999999991303,True,True,True,True,0.0,False,True,True,True,-0.038461538461538436
48.0,1,0.7999999999994429,True,True,True,True,0.0,False,True,True,True,-0.6666666666666667
48.0,1,0.20000000000140972,True,True,True,True,0.0,False,True,True,True,-0.41666666666666663
48.0,1,0.9000000000013131,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.9000000000007162,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.299999999999585,True,True,True,True,0.040000000000000036,True,True,True,True,0.0
48.0,1,0.19999999999984652,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,0.4000000000009152,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.0000000000006821,True,True,True,True,0.0,True,True,True,True,-0.25
48.0,1,0.39999999999918145,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.300000000000722,True,True,True,True,0.0,True,True,True,True,0.0
48.0,1,1.1000000000009322,True,True,True,True,0.0,True,True,True,True,-0.13636363636363635
48.0,1,1.4000000000001194,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.200000000000017,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.0999999999999446,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.2000000000000739,True,True,True,True,0.0,True,False,True,True,0.6666666666666667
48.0,2,1.699999999999907,True,True,True,True,0.0,True,True,True,True,0.1333333333333333
48.0,2,0.7999999999998977,True,True,True,True,0.25,True,True,True,True,0.0
48.0,2,0.5000000000001492,True,True,True,True,0.08333333333333326,True,True,True,True,0.0
48.0,2,2.299999999999997,True,False,True,True,0.0,False,False,False,True,0.19999999999999996
48.0,2,0.6999999999999034,True,True,True,True,0.3571428571428571,True,True,True,True,0.0
48.0,2,0.6999999999999034,True,True,True,True,0.3571428571428571,True,True,True,True,0.0
48.0,2,1.0999999999997883,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.599999999999902,True,True,True,True,0.1333333333333333,False,True,True,True,-0.16666666666666674
48.0,2,1.200000000000017,True,True,True,True,0.20833333333333337,True,True,True,True,0.0
48.0,2,1.5000000000000213,True,True,True,True,0.0,False,False,False,False,-0.2666666666666667
48.0,2,0.599999999999902,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.0000000000001208,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.099999999999909,True,True,True,True,0.0,False,True,True,True,-0.13636363636363635
48.0,2,1.8000000000000256,False,True,True,True,-0.033333333333333326,False,False,False,False,-0.3666666666666667
48.0,2,0.39999999999994174,True,True,True,True,-0.33333333333333337,True,True,True,True,0.0
48.0,2,0.6000000000000085,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.5000000000000071,True,True,True,True,0.16666666666666663,True,True,True,True,0.16666666666666663
48.0,2,0.3999999999999986,True,True,True,True,0.0,True,True,True,True,-0.41666666666666663
48.0,2,0.4000000000000128,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.20000000000011653,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.3999999999997783,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.4999999999999858,True,True,True,True,0.0,True,False,True,True,0.09999999999999998
48.0,2,1.2999999999999545,True,True,True,True,0.0,True,True,True,True,0.1923076923076923
48.0,2,1.2999999999999403,True,True,True,True,0.0,True,True,True,True,0.1923076923076923
48.0,2,1.6000000000001222,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.5000000000001847,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,2,0.4000000000000341,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.6999999999999176,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.20000000000055707,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.2999999999996277,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.40000000000036096,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.19999999999960494,True,True,True,True,0.0,True,True,True,True,0.25
48.0,2,0.3000000000004661,True,True,True,True,0.0,True,False,True,True,0.25
48.0,2,0.5000000000003126,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,2.6999999999989512,True,True,True,True,0.0,False,False,False,True,-0.30000000000000004
48.0,2,0.700000000000415,True,True,True,True,0.0,True,True,True,True,-0.2857142857142857
48.0,2,0.20000000000030127,True,True,True,True,0.0,False,True,True,True,-0.41666666666666663
48.0,2,1.7000000000003581,True,True,True,True,0.0,False,False,False,True,0.033333333333333326
48.0,2,0.3999999999996362,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,2,3.5000000000005826,True,True,True,True,0.0,False,False,False,True,0.0
48.0,2,1.5999999999994259,True,True,True,True,0.09999999999999998,False,True,True,True,-0.16666666666666674
48.0,2,1.7000000000003013,True,True,True,True,0.0,True,False,True,True,0.06666666666666665
48.0,2,3.0000000000007816,True,False,True,True,0.16666666666666663,False,False,False,True,0.1333333333333333
48.0,2,1.3000000000003809,True,True,True,True,0.1923076923076923,True,True,True,True,0.0
48.0,2,1.0000000000005116,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,3.200000000000159,True,False,True,True,0.0,False,False,False,True,-0.06666666666666665
48.0,2,0.19999999999906493,True,False,True,True,0.41666666666666663,False,False,False,True,0.0
48.0,2,1.3000000000007361,True,True,True,True,0.038461538461538436,True,True,True,True,0.0
48.0,2,2.0999999999994543,True,False,True,True,0.16666666666666663,True,False,True,True,0.2333333333333334
48.0,2,0.9000000000008583,True,True,True,True,0.16666666666666663,True,True,True,True,0.16666666666666663
48.0,2,2.59999999999971,True,False,True,True,0.0,False,False,False,True,0.0
48.0,2,2.5999999999994543,True,False,True,True,0.0,False,False,False,True,0.0
48.0,2,0.1999999999995481,True,False,True,True,0.33333333333333326,False,False,False,True,0.0
48.0,2,0.9999999999999432,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.6000000000013728,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.0000000000000142,True,True,True,True,-0.19999999999999996,True,True,True,True,-0.25
48.0,2,1.299999999999926,True,True,True,True,0.0,True,True,True,True,0.15384615384615385
48.0,2,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.2999999999993861,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.29999999999986926,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.6999999999996191,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.8000000000004945,True,True,True,True,0.0,True,True,True,True,-0.25
48.0,2,1.7999999999995282,True,True,True,True,0.0,False,True,True,True,0.033333333333333326
48.0,2,0.8999999999998352,True,True,True,True,0.0,False,True,True,True,-0.9444444444444444
48.0,2,0.10000000000093223,True,True,True,True,0.0,False,True,True,True,-0.41666666666666663
48.0,2,0.9999999999991758,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.20000000000109708,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,1.300000000001205,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.2999999999999261,True,True,True,True,0.0,True,False,True,True,0.5
48.0,2,0.700000000000216,True,True,True,True,0.0,True,True,True,True,0.3571428571428571
48.0,2,0.300000000000324,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,2,0.19999999999990337,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.7999999999995282,True,True,True,True,0.0,True,True,True,True,0.3125
48.0,2,0.29999999999998295,True,True,True,True,0.0,True,True,True,True,0.0
48.0,2,0.19999999999953388,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,2.1999999999999993,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.1999999999999531,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9000000000000128,True,True,True,True,0.0,True,True,True,True,-0.16666666666666663
48.0,3,0.9000000000000128,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.8999999999999133,True,True,True,True,0.0,True,False,True,True,-0.033333333333333326
48.0,3,0.5999999999998948,True,True,True,True,0.3846153846153846,True,True,True,True,0.0
48.0,3,0.49999999999994316,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.0999999999998238,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.8999999999998991,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.8000000000001606,False,False,False,False,-0.1875,False,False,False,False,0.0
48.0,3,0.7999999999999119,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.0999999999999943,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.799999999999784,True,True,True,True,0.3125,True,True,True,True,0.0
48.0,3,0.7999999999998053,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.49999999999992184,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9000000000001478,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,3.9000000000000057,False,False,False,True,0.0,False,False,False,True,0.23333333333333328
48.0,3,0.20000000000005258,True,False,True,True,0.33333333333333337,False,False,False,True,0.0
48.0,3,0.4000000000001549,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.5999999999997883,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,2.399999999999835,False,True,True,True,0.0,False,False,False,True,0.0
48.0,3,0.599999999999902,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.200000000000081,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,3.0999999999998664,True,True,True,True,0.0,True,False,True,True,0.0
48.0,3,0.19999999999998863,True,False,True,True,0.41666666666666663,False,False,False,True,0.0
48.0,3,0.5999999999999659,True,True,True,True,0.08333333333333337,True,True,True,True,0.0
48.0,3,1.0000000000000995,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.5,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,3,0.20000000000013074,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.8000000000002672,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,3.300000000000381,True,True,True,True,0.0,True,False,True,True,0.0
48.0,3,0.19999999999998863,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.3000000000004661,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.7000000000000455,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.6000000000001791,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.3999999999997499,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,3,3.4999999999996163,False,False,False,True,0.0,False,False,False,True,0.0
48.0,3,0.40000000000061675,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.3999999999998636,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.19999999999998863,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.6000000000006054,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.7000000000000455,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.4000000000011994,True,True,True,True,0.41666666666666663,True,True,True,True,0.41666666666666663
48.0,3,0.3999999999989683,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.7000000000005002,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.20000000000001705,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9999999999996447,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.6000000000002075,True,True,True,True,0.0,True,True,True,True,-0.16666666666666663
48.0,3,0.9999999999991616,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,2.400000000000091,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.8999999999994515,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.1999999999998607,True,True,True,True,0.0,False,True,True,True,-0.16666666666666663
48.0,3,0.9000000000002899,True,True,True,True,0.0,True,True,True,True,-0.2777777777777778
48.0,3,2.199999999999875,True,False,True,True,0.0,False,False,False,True,0.1333333333333333
48.0,3,1.2000000000005002,True,True,True,True,0.20833333333333337,True,True,True,True,0.0
48.0,3,1.7000000000002302,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,3,0.20000000000071338,True,True,True,True,0.0,False,False,False,True,0.16666666666666663
48.0,3,0.39999999999932356,True,True,True,True,0.33333333333333337,True,True,True,True,0.33333333333333337
48.0,3,0.39999999999932356,True,True,True,True,0.33333333333333337,True,True,True,True,0.33333333333333337
48.0,3,1.3000000000006793,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9999999999997584,True,True,True,True,0.19999999999999996,True,True,True,True,0.0
48.0,3,0.7000000000002444,True,True,True,True,0.2142857142857143,True,True,True,True,0.0
48.0,3,0.19999999999933493,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.1000000000016712,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.49999999999980105,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,3,1.1000000000011312,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.8999999999993804,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.5000000000001137,True,True,True,True,0.0,True,True,True,True,-0.1333333333333333
48.0,3,0.5999999999997954,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9999999999991758,True,True,True,True,0.0,False,True,True,True,-0.4210526315789474
48.0,3,0.5000000000008811,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,3,0.20000000000010232,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.9000000000006025,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.0000000000005684,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,1.7000000000010118,True,True,True,True,0.0,False,False,False,False,-0.5333333333333333
48.0,3,0.700000000000955,True,True,True,True,0.0,True,True,True,True,0.0
48.0,3,0.3000000000012051,True,True,True,True,0.0,True,True,True,True,0.08333333333333326
48.0,4,2.1999999999999176,False,True,True,True,0.0,False,False,False,True,-0.8666666666666667
48.0,4,0.3000000000001144,False,True,True,True,-0.5833333333333334,False,False,False,True,0.0
48.0,4,1.8999999999999453,True,True,True,True,-0.033333333333333326,False,False,False,True,-0.06666666666666665
48.0,4,0.5999999999999837,True,True,True,True,0.41666666666666663,True,True,True,True,0.0
48.0,4,0.6999999999998927,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.4000000000000057,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.2999999999997769,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.5000000000000213,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.3000000000000256,True,True,True,True,0.0,True,True,True,True,-0.3846153846153846
48.0,4,0.5999999999999162,True,True,True,True,0.0,True,True,True,True,0.16666666666666663
48.0,4,0.2999999999998977,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.29999999999987637,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.599999999999902,True,True,True,True,0.0,False,True,True,True,-0.5833333333333333
48.0,4,1.0000000000000142,True,True,True,True,0.0,False,False,False,False,-0.35
48.0,4,0.9000000000000128,True,True,True,True,0.0,True,True,True,True,0.2222222222222222
48.0,4,1.8999999999999275,False,False,False,True,-0.06666666666666665,False,False,False,False,0.3666666666666667
48.0,4,0.30000000000000426,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.700000000000074,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.3000000000000185,True,True,True,True,0.0,True,True,True,True,-0.11538461538461542
48.0,4,1.699999999999882,True,True,True,True,0.09999999999999998,True,True,True,True,0.0
48.0,4,1.000000000000128,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.19999999999988916,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.40000000000010516,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.49999999999993605,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.5999999999998664,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.6000000000001577,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.3999999999998636,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.1999999999999744,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.4999999999997726,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.4000000000004036,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.20000000000040075,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.6000000000000938,True,True,True,True,0.0,True,True,True,True,0.33333333333333337
48.0,4,0.30000000000039506,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.29999999999974136,True,True,True,True,0.0,True,True,True,True,0.41666666666666663
48.0,4,1.4000000000004604,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.19999999999987494,True,True,True,True,0.0,True,False,True,True,0.33333333333333337
48.0,4,0.5999999999998522,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,0.3000000000000398,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.5000000000002558,True,True,True,True,0.0,False,True,True,True,-0.2666666666666667
48.0,4,0.7000000000005144,True,True,True,True,0.0,True,True,True,True,-0.3571428571428571
48.0,4,0.8000000000003382,True,True,True,True,0.0,True,True,True,True,-0.3125
48.0,4,0.7000000000008697,True,True,True,True,0.0,True,True,True,True,0.2857142857142857
48.0,4,0.2000000000003581,True,False,True,True,0.33333333333333337,False,False,False,True,0.0
48.0,4,0.9000000000007446,True,True,True,True,0.0,True,True,True,True,0.0
48.0,4,1.40000000000029,True,True,True,True,0.1785714285714286,True,True,True,True,0.0
48.0,4,0.700000000000415,True,True,True,True,0.0,True,True,True,True,0.0
