method,rate_total,seed,t_fail,node,w_e,gap_next,n_amostras,area_1.25,frac_1.25,arearad_1.25,arcom_1.25,tclose_1.25,cens_1.25,area_1.5,frac_1.5,arearad_1.5,arcom_1.5,tclose_1.5,cens_1.5
B2,24.0,1,111.69999999999872,21,0.6,0.09999999999907061,12,0.2589674178138226,0.5833333333333334,0.07697504897800314,1.5395009795600627,,True,0.1714674178138276,0.5833333333333334,0.050948109840309966,1.0189621968061993,,True
B2,24.0,1,111.7999999999978,24,0.6,0.20000000000057128,12,0.32232056367337175,0.75,0.09687802673941934,1.9375605347883869,,True,0.20982056367337815,0.75,0.06299710596775214,1.2599421193550429,,True
B2,24.0,1,111.99999999999837,8,1.5,2.4999999999996305,30,0.7682171333549837,1.0,0.2380050829168417,4.760101658336834,,True,0.393217133355005,1.0,0.1213003558232665,2.42600711646533,,True
B2,24.0,1,114.499999999998,7,1.000000000000398,1.000000000000398,20,0.3630760391166765,0.95,0.11401782628303696,2.280356525660739,,True,0.16000949215259172,0.8,0.050268464505121575,1.0053692901024316,,True
B2,24.0,1,115.4999999999984,23,1.1999999999992497,1.1999999999992497,24,0.9592752655938732,1.0,0.31622329873854405,6.324465974770881,,True,0.6592752655938903,1.0,0.21784184458665884,4.356836891733177,,True
B2,24.0,1,116.69999999999764,16,1.5,3.00000000000108,30,0.5338185128242575,1.0,0.1833870827743732,3.6677416554874642,,True,0.18247880279142278,0.7333333333333333,0.06189463104181444,1.2378926208362888,1.1499999999977888,False
B2,24.0,1,120.39999999999787,25,0.6,0.4000000000004462,12,0.3388469436434493,1.0,0.10644648581712884,2.1289297163425767,,True,0.2384845720051222,0.6666666666666666,0.07492213794057978,1.4984427588115956,,True
B2,24.0,1,120.79999999999832,11,1.5,1.699999999999676,30,0.7094932819989745,1.0,0.23191133446912013,4.638226689382402,,True,0.35056995860746604,0.8333333333333334,0.11404429296019156,2.2808858592038312,1.2999999999968708,False
B2,24.0,1,123.19999999999725,22,0.6,0.30000000000114824,12,0.23576866043221015,1.0,0.076462189164764,1.5292437832952799,,True,0.11060404298845407,0.6666666666666666,0.036520513718066375,0.7304102743613274,,True
B2,24.0,1,124.99999999999751,24,1.5,3.400000000000361,30,1.2345551121506975,1.0,0.38765259525728357,7.753051905145671,,True,0.8965649867774425,0.8666666666666667,0.2816641975925842,5.633283951851684,,True
B2,24.0,1,130.19999999999678,17,1.0000000000004832,1.0000000000004832,20,0.384414863861826,0.75,0.11501665830847928,2.3003331661695854,,True,0.19691486386183663,0.75,0.05891678949437907,1.1783357898875815,,True
B2,24.0,1,133.69999999999737,7,0.6,0.299999999999784,12,0.3682469242416683,0.6666666666666666,0.1062948775297156,2.125897550594312,,True,0.268246924241674,0.6666666666666666,0.07739494511033064,1.5478989022066127,,True
B2,24.0,1,133.99999999999716,2,0.6999999999998181,0.6999999999998181,14,0.5777397895049252,1.0,0.170281794090779,3.4056358818155803,,True,0.4027397895049353,1.0,0.11860191494082005,2.372038298816401,,True
B2,24.0,1,134.69999999999698,14,0.6,0.100000000000108,12,0.6041975742117358,1.0,0.19476791807201294,3.895358361440259,,True,0.45419757421174434,1.0,0.1471519241557643,2.943038483115286,,True
B2,24.0,1,134.79999999999708,9,1.5,1.5999999999997954,30,1.616502424910835,1.0,0.5316734782249425,10.63346956449885,,True,1.2415024249108562,1.0,0.40886397593330337,8.177279518666067,,True
B2,24.0,1,136.39999999999688,4,1.5,1.7999999999998977,29,1.5080769127841445,1.0,0.5240631225935681,10.481262451871363,,True,1.145576912784165,1.0,0.39844534616714117,7.968906923342823,,True
B2,24.0,1,148.89999999999617,3,1.5,inf,30,0.4664069461703876,0.8333333333333334,0.1274139683193165,2.54827936638633,,True,0.15757940091483766,0.7333333333333333,0.04304785115401169,0.8609570230802338,1.3500000000037318,False
B2,24.0,2,20.50000000000002,14,1.200000000000017,1.200000000000017,24,0.6069191592625399,0.8333333333333334,0.18158978781543705,3.6317957563087413,,True,0.35691915926255413,0.8333333333333334,0.10678996272997007,2.1357992545994016,,True
B2,24.0,2,21.70000000000004,7,1.5,3.4999999999999325,30,0.7269270507180726,1.0,0.22714650765396618,4.542930153079324,,True,0.3519270507180939,1.0,0.11008478139521043,2.2016956279042086,,True
B2,24.0,2,25.900000000000095,9,0.6,0.39999999999989555,12,0.3723602252557439,0.6666666666666666,0.11476823394576466,2.295364678915293,,True,0.2723602252557496,0.6666666666666666,0.08391330609800954,1.6782661219601906,,True
B2,24.0,2,38.70000000000028,20,1.5,1.6000000000000227,30,0.7227776742746856,0.8333333333333334,0.1974498288417451,3.9489965768349022,,True,0.41027767427470346,0.8333333333333334,0.11208046325507082,2.2416092651014163,,True
B2,24.0,2,40.3000000000003,25,1.5,4.300000000000068,30,0.7125205282639631,1.0,0.20269229094144736,4.053845818828947,,True,0.34086913963753523,0.9,0.0972834067803335,1.9456681356066698,,True
B2,24.0,2,44.60000000000037,17,1.5,2.099999999999909,30,0.726400924083026,0.8333333333333334,0.21733864825334015,4.346772965066803,,True,0.41390092408304374,0.8333333333333334,0.12383886689650643,2.4767773379301286,,True
B2,24.0,2,47.500000000000405,15,0.7999999999998977,0.7999999999998977,16,0.47937350451349836,0.6875,0.14342821715287618,2.868564343057524,,True,0.3418735045135062,0.6875,0.10228831335586934,2.045766267117387,,True
B2,24.0,2,49.30000000000043,18,0.6,0.20000000000000284,12,0.4316964141531387,1.0,0.1368757938183127,2.737515876366254,,True,0.2816964141531472,1.0,0.09091684865874212,1.8183369731748424,,True
B2,24.0,2,49.30000000000043,23,0.6,0.20000000000000284,12,0.4316964141531387,1.0,0.1368757938183127,2.737515876366254,,True,0.2816964141531472,1.0,0.09091684865874212,1.8183369731748424,,True
B2,24.0,2,49.50000000000043,19,1.5,2.5000000000000355,30,1.7914670371082786,1.0,0.5896190979646981,11.792381959293962,,True,1.4164670371083,1.0,0.4669992794400223,9.339985588800445,,True
B2,24.0,2,52.00000000000047,8,0.6,0.599999999999902,12,0.22589284537643745,1.0,0.07781568592414992,1.5563137184829983,,True,0.08390620910905687,0.75,0.029254022307257464,0.5850804461451493,,True
B2,24.0,2,53.50000000000049,2,1.000000000000007,1.000000000000007,20,0.5171217817709908,1.0,0.17929198408773186,3.585839681754637,,True,0.2681065003538291,0.95,0.0934994049080854,1.869988098161708,,True
B2,24.0,2,54.5000000000005,12,0.9999999999999076,0.9999999999999076,20,0.5211602158479196,1.0,0.190052519590855,3.8010503918171,,True,0.27116021584793387,1.0,0.0989360659940974,1.9787213198819482,,True
B2,24.0,2,56.000000000000526,5,1.2999999999999048,1.2999999999999048,26,0.5513007764993554,1.0,0.20193910708864887,4.038782141772978,,True,0.22630077649937388,1.0,0.08310271831315941,1.6620543662631881,,True
B2,24.0,2,57.90000000000044,14,1.5,1.6000000000000227,30,1.0001467005501092,1.0,0.3299049407773636,6.598098815547272,,True,0.6269233913864061,0.9333333333333333,0.2072796032481915,4.1455920649638305,,True
B2,24.0,2,59.50000000000046,9,0.6,0.5000000000000071,12,0.36472942817828036,1.0,0.12563585100501026,2.5127170201002054,,True,0.2185147459494141,0.9166666666666666,0.07567599811110276,1.5135199622220552,0.5999999999982606,False
B2,24.0,2,62.1000000000005,23,0.6,0.3999999999999986,12,0.2759424180874626,0.5833333333333334,0.08919937780246594,1.7839875560493188,,True,0.18844241808746756,0.5833333333333334,0.06088370717471745,1.217674143494349,,True
B2,24.0,2,62.90000000000051,7,0.6,0.20000000000011653,12,0.4125951338175956,1.0,0.13602697231935415,2.720539446387083,,True,0.26259513381760413,1.0,0.08656066694046508,1.7312133388093014,,True
B2,24.0,2,63.10000000000063,4,0.8999999999998991,0.8999999999998991,18,0.6015962731437692,1.0,0.20678996533188432,4.135799306637686,,True,0.376596273143782,1.0,0.1293983919210876,2.587967838421752,,True
B2,24.0,2,66.1000000000004,18,0.6,0.10000000000000853,12,0.19789391442288842,1.0,0.06903960962877762,1.3807921925755524,,True,0.08820167851038835,0.5833333333333334,0.030984101574312344,0.6196820314862469,,True
B2,24.0,2,66.20000000000041,14,0.6,0.0999999999999801,12,0.23092198128434716,1.0,0.08184801583136445,1.636960316627289,,True,0.10707503112612327,0.75,0.03795967638915971,0.7591935277831942,,True
B2,24.0,2,66.3000000000004,12,0.6,0.29999999999998295,12,0.2641647906272211,1.0,0.09504616622690584,1.900923324538117,,True,0.12364775469874759,0.9166666666666666,0.04424601880193328,0.8849203760386657,,True
B2,24.0,2,66.60000000000038,20,0.6000000000000796,0.6000000000000796,12,0.24237225602688908,1.0,0.09265997279076423,1.8531994558152844,,True,0.09237225602689766,1.0,0.03519885715985127,0.7039771431970254,,True
B2,24.0,2,67.20000000000046,11,0.6,0.29999999999999716,12,0.22495254865031367,1.0,0.08912094573471775,1.782418914694355,,True,0.0749525486503222,1.0,0.029561585010414667,0.5912317002082933,,True
B2,24.0,2,69.50000000000021,5,0.6000000000002927,0.6000000000002927,12,0.1438062915397663,1.0,0.05996624437311583,1.1993248874623166,,True,0.03344743745661609,0.6666666666666666,0.014010429839347886,0.2802085967869577,,True
B2,24.0,2,70.50000000000048,23,0.6,0.4000000000000341,12,0.11750824727627884,0.75,0.04739585162817467,0.9479170325634934,0.4999999999976268,False,0.019743779938691364,0.3333333333333333,0.007753364251185783,0.15506728502371564,0.249999999997641,False
B2,24.0,2,73.3,17,0.8000000000004093,0.8000000000004093,16,0.5386236018741357,1.0,0.21142342372543121,4.228468474508624,,True,0.3970729382114288,0.6875,0.15593017820304228,3.1186035640608454,,True
B2,24.0,2,75.00000000000028,7,0.6,0.20000000000017337,12,0.4984662532721134,1.0,0.15733854707657202,3.1467709415314404,,True,0.3484662532721219,1.0,0.11000797354551797,2.2001594709103593,,True
B2,24.0,2,76.9999999999999,21,0.6,0.5000000000003126,12,0.2656614331980993,1.0,0.08612095753884821,1.7224191507769642,,True,0.11626922423573888,0.9166666666666666,0.03794790855761887,0.7589581711523774,,True
B2,24.0,2,82.1,4,0.9000000000002899,0.9000000000002899,18,0.45972331334171557,0.7222222222222222,0.13754889370269446,2.7509778740538895,,True,0.29722331334172475,0.7222222222222222,0.08892900739714095,1.778580147942819,,True
B2,24.0,2,88.39999999999971,11,1.5,1.700000000000287,30,0.6453127746416526,0.8333333333333334,0.18430089746198736,3.686017949239747,,True,0.3328127746416703,0.8333333333333334,0.09505110616682795,1.901022123336559,,True
B2,24.0,2,93.99999999999966,7,1.5,2.4000000000000625,30,0.737308527012923,0.8666666666666667,0.21057482289935547,4.21149645798711,,True,0.41230852701294163,0.8666666666666667,0.11775503995238973,2.3551007990477943,,True
B2,24.0,2,103.1999999999983,19,1.0000000000009663,1.0000000000009663,20,0.5280553875801142,0.75,0.14425521098349545,2.885104219669909,,True,0.3405553875801248,0.75,0.09303359163149084,1.8606718326298168,,True
