method,rate_total,seed,t_fail,node,w_e,gap_next,gap_prev,lb_max,w_clip_floor,w_full,gmax_pre,egap_pre,alive_pre,gmax_peak,t_peak_rel,gmax_first,alive_first,gap_rad_first,floor_first,gap_rad_peak,alive_peak,arc_peak_m,geom_floor,n_concurrent,peak_late,m_nvals,m_shift,m_unstable,isolated,rel_floor,at_floor,above_floor,below_floor
B2,24.0,0,74.79999999999995,2,1.5,3.1000000000003354,2.899999999999764,1.0590147125323168,False,True,1.1094439845576651,0.0453533167911636,22.0,1.8995756699173676,0.2999999999979224,1.8994262504874,21.0,0.5683070051968402,1.9047619047619047,0.5683517113857439,21.0,11.367034227714878,1.9047619047619047,0,False,2,-1.0,False,True,0.997277226706618,True,False,False
B2,24.0,0,78.49999999999982,5,0.6,0.10000000000002274,0.5999999999995254,1.094272288450451,True,False,1.1463804926623773,0.1837684091222599,22.0,2.0855937591410383,0.2999999999978513,2.0855937591410383,21.0,0.6240081935324007,1.9047619047619047,0.6240081935324007,21.0,12.480163870648013,1.9047619047619047,2,False,3,-1.0,True,False,1.0949367235490453,False,True,False
B2,24.0,0,78.59999999999984,21,1.3000000000003524,1.3000000000003524,0.10000000000002274,1.0871409988634342,False,False,1.138909617856931,0.1720525482436567,22.0,2.0855937591410383,0.19999999999782858,2.0855937591410383,21.0,0.6240081935324007,1.9047619047619047,0.6240081935324007,21.0,12.480163870648013,1.9047619047619047,2,False,3,-1.0,True,False,1.0949367235490453,False,True,False
B2,24.0,0,83.39999999999942,24,1.5,1.9000000000000057,0.5999999999994685,1.1250391162450102,False,True,1.1786124074947726,0.1731335143718994,22.0,1.9239372448547425,0.24999999999796785,1.9239372448547425,21.0,0.5756406775622329,1.9047619047619047,0.5756406775622329,21.0,11.512813551244658,1.9047619047619047,1,False,2,-1.0,False,False,1.01006705354874,True,False,False
B2,24.0,0,85.29999999999943,12,1.2000000000003865,1.2000000000003865,1.9000000000000057,1.2704871062952234,False,False,1.3340114616099847,0.098129607153054,21.0,1.791379535871264,0.49999999999783995,1.7886519407438386,20.0,0.561921579686997,1.9,0.5627784789684256,20.0,11.255569579368512,1.9,0,False,2,-1.0,False,True,0.9428313346690864,False,False,True
B2,24.0,0,89.89999999999961,25,0.6,0.5999999999999943,3.29999999999977,1.0705262913512044,True,False,1.1215037337964997,0.058806895611079,22.0,1.8223864640097431,0.2999999999974108,1.8223864640097431,21.0,0.5452567549842371,1.9047619047619047,0.5452567549842371,21.0,10.905135099684742,1.9047619047619047,0,False,2,-1.0,False,True,0.9567528936051152,False,False,True
B2,24.0,0,90.4999999999996,15,0.6,0.19999999999990337,0.5999999999999943,1.7152409038158571,True,False,1.80100294900665,0.1849363553620703,21.0,2.406461159107808,0.44999999999737383,1.8992865811467488,20.0,0.5966784770392302,1.9,0.7958021788002387,19.0,15.916043576004775,1.894736842105263,2,False,3,-2.0,True,False,1.2700767228624543,False,True,False
B2,24.0,0,90.6999999999995,2,0.6999999999999176,0.6999999999999176,0.19999999999990337,1.6817108378077497,False,False,1.765796379698137,0.1767452342106278,21.0,2.406461159107808,0.24999999999747047,1.8992865811467488,20.0,0.5966784770392302,1.9,0.7958021788002387,19.0,15.916043576004775,1.894736842105263,2,False,2,-2.0,True,False,1.2700767228624543,False,True,False
B2,24.0,0,95.29999999999876,7,1.5,2.6000000000008328,1.9999999999993179,1.1067685909018035,False,True,1.1621070204468935,0.0965737198265816,21.0,2.023167881424436,0.299999999997965,2.023167881424436,20.0,0.6355969353261832,1.9,0.6355969353261832,20.0,12.711938706523664,1.9,0,False,2,-1.0,False,True,1.0648252007497032,False,True,False
B2,24.0,0,101.89999999999849,8,1.4000000000002757,1.4000000000002757,3.1999999999989797,1.079288492074465,False,False,1.1283470598960317,0.0796504954688381,23.0,2.1041906277251825,0.2999999999978513,2.1041906277251825,22.0,0.6009554379830844,1.9090909090909092,0.6009554379830844,22.0,12.019108759661687,1.9090909090909092,0,False,2,-1.0,False,True,1.1021950907131908,False,True,False
B2,24.0,0,103.3999999999984,9,1.4000000000004036,1.4000000000004036,0.09999999999963904,1.5754522225705339,False,False,1.647063687232831,0.2222500979406361,23.0,2.6373389145795554,0.2999999999978371,2.6373389145795554,22.0,0.7532222326426918,1.9090909090909092,0.7532222326426918,22.0,15.064444652853837,1.9090909090909092,1,False,2,-1.0,False,False,1.3814632409702432,False,True,False
B2,24.0,0,104.7999999999988,21,1.5,2.199999999999278,1.4000000000004036,1.7650891337380445,False,True,1.84914099724938,0.1954271230673402,22.0,1.8179098684267216,0.4999999999973568,1.8036880635967216,21.0,0.5396622066631487,1.9047619047619047,0.5439173607178835,21.0,10.878347214357671,1.9047619047619047,0,False,2,-1.0,False,True,0.9544026809240289,False,False,True
B2,24.0,0,106.99999999999808,3,1.5,2.9000000000004036,2.199999999999278,1.257105782910502,False,True,1.3199610720560269,0.1050264746020822,21.0,1.8910638859648967,0.24999999999795364,1.8910638859648967,20.0,0.5940952411616287,1.9,0.5940952411616287,20.0,11.881904823232574,1.9,0,False,2,-1.0,False,True,0.9952967820867878,True,False,False
B2,24.0,0,112.59999999999776,23,0.6,0.20000000000104023,1.1999999999993634,1.1082306151688721,True,False,1.1610035016054852,0.1940557612490212,22.0,2.231396887182144,0.2999999999979508,,,,,0.637285460728596,22.0,12.74570921457192,1.9090909090909092,1,False,1,0.0,True,False,1.1688269409049326,False,True,False
B2,24.0,0,115.19999999999764,22,1.5,4.999999999999801,0.1999999999995623,1.2805969520050149,False,True,1.3388059043688791,0.2063090033563053,23.0,1.9418758749447544,0.5999999999979195,1.9138252416581631,22.0,0.5465872108589087,1.9090909090909092,0.5545984529917902,22.0,11.091969059835805,1.9090909090909092,1,False,2,-1.0,False,False,1.0171730773520142,True,False,False
B2,24.0,0,120.19999999999744,13,0.6,0.4000000000003183,4.999999999999801,1.0506503820222375,True,False,1.100681352594725,0.0516274004454518,22.0,1.9455016578541744,0.49999999999783995,1.863133775814043,21.0,0.5574483221668962,1.9047619047619047,0.5556339741692216,22.0,11.112679483384431,1.9090909090909092,2,False,2,0.0,True,False,1.0190722969712342,True,False,False
B2,24.0,0,120.69999999999776,23,1.299999999999926,1.299999999999926,0.09999999999999432,1.8570697643153482,False,False,1.9455016578541744,0.2949021683833072,22.0,1.940785133353639,0.04999999999752447,1.8224348710740848,21.0,0.5452712383440197,1.9047619047619047,0.5542869379218254,22.0,11.085738758436507,1.9090909090909092,2,False,2,0.0,True,False,1.0166017365185727,True,False,False
B2,24.0,0,121.99999999999768,7,1.1999999999999602,1.1999999999999602,1.299999999999926,1.3798624107642425,False,False,1.4488555313024547,0.1176903341781355,21.0,1.7211369080574903,0.3999999999975188,1.7198867326521692,20.0,0.5403183524306607,1.9,0.5407111066175663,20.0,10.814222132351325,1.9,0,False,2,-1.0,False,True,0.9058615305565739,False,False,True
B2,24.0,0,124.39999999999766,12,1.5,3.79999999999977,1.200000000000017,1.1304202213452,False,True,1.18694123241246,0.1384749079190002,21.0,2.010693465336478,0.29999999999739657,2.010693465336478,20.0,0.6316779819322083,1.9,0.6316779819322083,20.0,12.633559638644165,1.9,0,False,2,-1.0,False,True,1.0582597185981464,False,True,False
B2,24.0,0,137.19999999999683,3,0.6,0.4000000000005173,4.799999999999187,1.0357451680435623,True,False,1.080777566654152,0.0333071060864774,24.0,1.8487510237067024,0.35000000000019327,1.847759967663228,23.0,0.5047747078267921,1.9130434782608696,0.5050454464690075,23.0,10.10090892938015,1.9130434782608696,1,False,2,-1.0,False,False,0.966392580573958,False,False,True
B2,24.0,0,137.59999999999735,25,1.5,3.6999999999993634,0.4000000000005173,1.7673408707491178,False,True,1.8476745466922595,0.1825429610636931,23.0,1.8452949326369128,0.04999999999969873,1.806496166532161,22.0,0.5159340986832328,1.9090909090909092,0.5041013047024867,23.0,10.082026094049734,1.9130434782608696,1,False,2,0.0,True,False,0.9645859875147499,False,False,True
B2,24.0,0,141.29999999999671,8,0.9999999999993747,0.9999999999993747,3.6999999999993634,1.053354132688549,False,False,1.1035138532927655,0.0341627474679305,22.0,1.899759207276254,0.3000000000012335,1.8946307751525355,21.0,0.566872202331842,1.9047619047619047,0.5684066256351095,21.0,11.36813251270219,1.9047619047619047,0,False,2,-1.0,False,True,0.9973735838200334,True,False,False
B2,24.0,0,142.2999999999961,20,0.600000000000108,0.600000000000108,0.9999999999993747,1.7259625518597883,False,False,1.8122606794527776,0.1822216930627223,21.0,1.8129520996344453,0.3500000000020975,1.811172813539628,20.0,0.568996720539765,1.9,0.5695556997521765,20.0,11.39111399504353,1.9,1,False,2,-1.0,False,False,0.9541853155970765,False,False,True
B2,24.0,0,142.8999999999962,19,1.5,2.3000000000006366,0.600000000000108,1.7139082077326446,False,True,1.804113902876468,0.2208276490430454,20.0,2.585498528406411,0.20000000000209184,2.585498528406411,19.0,0.8550087560746107,1.894736842105263,0.8550087560746107,19.0,17.100175121492214,1.894736842105263,1,False,2,-1.0,False,False,1.3645686677700504,False,True,False
B2,24.0,0,150.3999999999962,9,0.6,0.5,0.100000000000108,1.1200423308522733,True,False,1.170953345891013,0.2026659000725475,23.0,2.212025456096568,0.5500000000038767,2.150361918067075,22.0,0.6141419276689799,1.9090909090909092,0.6042854715153556,23.0,12.085709430307112,1.9130434782608696,2,True,2,0.0,True,False,1.1562860338686607,False,True,False
B2,24.0,1,24.100000000000072,18,0.6,0.40000000000000924,3.5000000000000995,1.0207286918363654,True,False,1.0671254505562002,0.04058358965353,23.0,1.9138786742906104,0.20000000000013785,1.9138786742906104,22.0,0.5466024711830504,1.9090909090909092,0.5466024711830504,22.0,10.932049423661008,1.9090909090909092,1,False,2,-1.0,False,False,1.0025078770093674,True,False,False
B2,24.0,1,24.50000000000008,13,0.6,0.40000000000000213,0.40000000000000924,1.8184846448494156,True,False,1.905079151747007,0.2001983909528309,22.0,1.905079151747007,1.3145040611561853e-13,1.783253031809417,21.0,0.5335480594499229,1.9047619047619047,0.5440893334214065,22.0,10.88178666842813,1.9090909090909092,2,False,2,0.0,True,False,0.9978986032960512,True,False,False
B2,24.0,1,24.900000000000084,7,1.0999999999998984,1.0999999999998984,0.40000000000000213,1.6791876048826075,False,False,1.763146985126738,0.246386031671695,21.0,1.7593177980306909,1.3500311979441904e-13,1.7291003099210631,20.0,0.5432128830967846,1.9,0.5263866542498086,21.0,10.527733084996171,1.9047619047619047,2,False,2,0.0,True,False,0.9236418439661128,False,False,True
B2,24.0,1,28.10000000000013,19,1.5,3.999999999999943,2.100000000000147,1.0767127861414967,False,True,1.1305484254485714,0.1025419196409865,21.0,1.9030680610656805,0.20000000000013785,1.9030680610656805,20.0,0.5978664639925313,1.9,0.5978664639925313,20.0,11.957329279850626,1.9,0,False,2,-1.0,False,True,1.0016147689819372,True,False,False
B2,24.0,1,34.30000000000022,24,0.6,0.4000000000000057,1.4000000000001336,1.0822949538266855,True,False,1.1314901790006258,0.1328704802641147,23.0,2.065570236040433,0.2999999999999545,2.065570236040433,22.0,0.58992547991076,1.9090909090909092,0.58992547991076,22.0,11.798509598215201,1.9090909090909092,1,False,2,-1.0,False,False,1.081965361735465,False,True,False
B2,24.0,1,34.70000000000022,6,0.6,0.4000000000000057,0.4000000000000057,1.9651418684831754,True,False,2.05872005269666,0.2631928964207148,22.0,2.055009072692372,0.049999999999940314,1.9253097239491117,21.0,0.5760513223470021,1.9047619047619047,0.5869092187118845,22.0,11.73818437423769,1.9090909090909092,2,False,2,0.0,True,False,1.0764333237912425,False,True,False
B2,24.0,1,35.10000000000023,20,0.9999999999999005,0.9999999999999005,0.4000000000000057,1.8178848982892735,False,False,1.908779143203737,0.2806229906966702,21.0,1.88961237468533,0.04999999999991189,1.7310497903517124,20.0,0.5438253304367091,1.9,0.5653707004232187,21.0,11.307414008464374,1.9047619047619047,2,False,2,0.0,True,False,0.9920464967097983,True,False,False
B2,24.0,1,36.80000000000025,5,1.5,1.900000000000027,0.7000000000001236,1.3888556509656365,False,True,1.4582984335139182,0.2242863805104423,21.0,2.0978283709226004,0.7499999999997442,2.0370021648651635,20.0,0.6399431036486902,1.9,0.6590522198582685,20.0,13.181044397165369,1.9,1,False,2,-1.0,False,False,1.1041201952224213,False,True,False
B2,24.0,1,38.70000000000028,4,1.4999999999999076,1.4999999999999076,1.900000000000027,1.6458660001084877,False,False,1.732490526429987,0.2007095955665543,20.0,2.6137636936813453,0.2999999999996419,2.6137636936813453,19.0,0.8643558756093723,1.894736842105263,0.8643558756093723,19.0,17.287117512187447,1.894736842105263,0,False,2,-1.0,False,True,1.3794863938873767,False,True,False
B2,24.0,1,40.20000000000019,7,0.6,0.20000000000011653,1.4999999999999076,1.8578740645517,True,False,1.961089290360128,0.2481217193388318,19.0,2.898506738066987,0.24999999999965183,2.898506738066987,18.0,1.0117697194101956,1.8888888888888888,1.0117697194101956,18.0,20.23539438820391,1.8888888888888888,2,False,3,-1.0,True,False,1.5345035672119343,False,True,False
B2,24.0,1,40.400000000000304,14,0.6,0.30000000000000426,0.20000000000011653,1.7938370820918437,True,False,1.893494697763613,0.2288775681743862,19.0,2.898506738066987,0.049999999999535305,2.898506738066987,18.0,1.0117697194101956,1.8888888888888888,1.0117697194101956,18.0,20.23539438820391,1.8888888888888888,2,False,3,-1.0,True,False,1.5345035672119343,False,True,False
B2,24.0,1,40.70000000000031,17,1.5,1.599999999999909,0.30000000000000426,2.4458477901333127,False,True,2.598713277016645,0.4389137792517269,17.0,2.548999090999921,0.04999999999951399,2.255528764979663,16.0,0.8857440747525711,1.875,0.942107860975578,17.0,18.84215721951156,1.8823529411764706,2,False,2,0.0,True,False,1.354155767093708,False,True,False
B2,24.0,1,42.90000000000034,21,0.6,0.19999999999988916,0.20000000000011653,1.351587692330932,True,False,1.4310928507033398,0.3335887348638411,18.0,1.9588848765893192,0.3999999999993378,,,,,0.6837798152801282,18.0,13.675596305602564,1.8888888888888888,3,False,1,0.0,True,False,1.0370566993708161,False,True,False
B2,24.0,1,53.30000000000037,18,1.5,2.5000000000001563,2.400000000000027,1.0783277591115337,False,True,1.1252115747250786,0.0763105683569494,24.0,1.7316484285078104,0.6499999999987054,1.6855075259357917,23.0,0.4604502661782774,1.9130434782608696,0.4730551288348215,23.0,9.46110257669643,1.9130434782608696,0,False,2,-1.0,False,True,0.9051798603563554,False,False,True
B2,24.0,1,55.80000000000052,15,1.099999999999902,1.099999999999902,2.5000000000001563,1.1822550152725437,False,False,1.2359938796031138,0.081532245965806,23.0,2.035229291720155,0.29999999999842686,2.035229291720155,22.0,0.5812601264762542,1.9090909090909092,0.5812601264762542,22.0,11.625202529525085,1.9090909090909092,0,False,2,-1.0,False,True,1.0660724861391286,False,True,False
B2,24.0,1,56.900000000000425,13,1.5,4.000000000000178,1.099999999999902,1.8073782482838767,False,True,1.8934438791545376,0.2043960437140832,22.0,2.0158450666691747,0.5499999999984482,1.981393132821852,21.0,0.5928314390425138,1.9047619047619047,0.6031394335450577,21.0,12.062788670901154,1.9047619047619047,0,False,2,-1.0,False,True,1.0583186600013168,False,True,False
B2,24.0,1,60.9000000000006,23,0.6,0.3999999999997641,4.000000000000178,1.0827353010903225,True,False,1.1368720661448386,0.0685868434990908,21.0,1.950475798206917,0.499999999998046,1.8649247097356167,20.0,0.5858833767603491,1.9,0.5835809941572894,21.0,11.671619883145787,1.9047619047619047,1,False,2,0.0,True,False,1.0239997940586314,False,True,False
B2,24.0,1,62.50000000000039,18,1.3000000000001322,1.3000000000001322,1.2000000000000242,1.5211998871084074,False,False,1.597259881463828,0.1817496449153621,21.0,1.5732836784483697,0.04999999999819238,1.3819019471441731,20.0,0.4341373005129565,1.9,0.4707253758310594,21.0,9.414507516621187,1.9047619047619047,0,False,2,0.0,True,True,0.8259739311853941,False,False,True
B2,24.0,1,70.10000000000029,11,0.6,0.40000000000010516,1.1999999999996902,1.0607823573050887,True,False,1.1089997371825928,0.1113797336545389,23.0,2.013644487632975,0.49999999999783995,1.937518609886968,22.0,0.5533540210013097,1.9090909090909092,0.5500913677642902,23.0,11.001827355285805,1.9130434782608696,1,False,2,0.0,True,False,1.0525868912626914,False,True,False
B2,24.0,1,72.10000000000007,3,1.499999999999872,1.499999999999872,1.5999999999996675,1.3544842694798418,False,False,1.41605173627438,0.148960064123428,23.0,1.9143244377345705,0.24999999999796785,1.9143244377345705,22.0,0.5467297809249398,1.9090909090909092,0.5467297809249398,22.0,10.934595618498797,1.9090909090909092,0,False,2,-1.0,False,True,1.0027413721466798,True,False,False
B2,24.0,1,73.59999999999994,13,1.5,2.999999999999872,1.499999999999872,1.4969609612410317,False,True,1.5682448165382237,0.1430108454565836,22.0,2.0572759879518303,0.29999999999800764,2.0572759879518303,21.0,0.6155355362053481,1.9047619047619047,0.6155355362053481,21.0,12.310710724106961,1.9047619047619047,0,False,2,-1.0,False,True,1.080069893674711,False,True,False
B2,24.0,1,76.59999999999981,14,0.6,0.5999999999999659,2.999999999999872,1.1125866410090777,True,False,1.1682159730595314,0.0651852459325191,21.0,2.0879449445055918,0.299999999997965,2.0879449445055918,20.0,0.6559472498758714,1.9,0.6559472498758714,20.0,13.118944997517428,1.9,1,False,2,-1.0,False,False,1.0989183918450482,False,True,False
B2,24.0,1,77.19999999999978,21,0.9000000000005173,0.9000000000005173,0.5999999999999659,1.9225339594103037,False,False,2.023719957274004,0.2385745540971909,20.0,2.0099799341908478,0.049999999997979216,1.8261038036627173,19.0,0.6038815046609654,1.894736842105263,0.6314538195116861,20.0,12.629076390233722,1.9,1,False,2,0.0,True,False,1.05788417588992,False,True,False
B2,24.0,1,82.8999999999998,23,1.5,1.7000000000000028,1.2999999999998693,1.0984613741068292,False,True,1.1507690585881067,0.1109166996866663,22.0,1.9992884977077656,0.29999999999760973,1.9992884977077656,21.0,0.5981857196957421,1.9047619047619047,0.5981857196957421,21.0,11.963714393914842,1.9047619047619047,0,False,2,-1.0,False,True,1.049626461296577,False,True,False
B2,24.0,1,92.69999999999897,10,1.3999999999999488,1.3999999999999488,1.7999999999991587,1.0115392402804355,False,False,1.0555192072491502,0.0970097031800713,24.0,1.9190385932210412,0.2499999999978968,1.9190385932210412,23.0,0.5242467431668274,1.9130434782608696,0.5242467431668274,23.0,10.484934863336548,1.9130434782608696,0,False,2,-1.0,False,True,1.0031338100928169,True,False,False
B2,24.0,1,94.09999999999891,9,0.6,0.10000000000005116,1.3999999999999488,1.5438688720176703,True,False,1.6140447298366554,0.1398218716821363,23.0,2.4971688834612777,0.5999999999978485,1.967555097005862,22.0,0.5619324216624335,1.9090909090909092,0.7845087419054977,20.0,15.690174838109954,1.9,2,True,4,-3.0,True,False,1.314299412348041,False,True,False
B2,24.0,1,94.19999999999897,2,0.6,0.1999999999999602,0.10000000000005116,1.4992196102575048,True,False,1.5673659561783004,0.13101591081208,23.0,2.4971688834612777,0.4999999999977973,1.967555097005862,22.0,0.5619324216624335,1.9090909090909092,0.7845087419054977,20.0,15.690174838109954,1.9,3,False,4,-3.0,True,False,1.314299412348041,False,True,False
B2,24.0,1,94.39999999999893,25,0.6,0.39999999999984936,0.1999999999999602,1.8781207744146864,True,False,1.967555097005862,0.2374725970159338,22.0,2.4971688834612777,0.2999999999978371,1.889056602565941,21.0,0.565204413793948,1.9047619047619047,0.7845087419054977,20.0,15.690174838109954,1.9,3,False,2,-2.0,True,False,1.314299412348041,False,True,False
B2,24.0,1,94.79999999999878,15,1.5,1.8000000000000256,0.39999999999984936,2.3665950498909876,False,True,2.4911526840957765,0.4044106021240854,20.0,2.485989415402984,0.049999999997979216,2.3177434774796644,19.0,0.7664637770269236,1.894736842105263,0.7809966084331998,20.0,15.619932168663997,1.9,3,False,2,0.0,True,False,1.3084154817910443,False,True,False
B2,24.0,1,96.5999999999988,8,1.0000000000002842,1.0000000000002842,1.8000000000000256,1.6583138527478738,False,False,1.7504424001227556,0.2295221625394554,19.0,2.0020427247039114,0.2999999999978371,2.0020427247039114,18.0,0.6988447462336334,1.8888888888888888,0.6988447462336334,18.0,13.976894924672667,1.8888888888888888,0,False,2,-1.0,False,True,1.0599049719020708,False,True,False
B2,24.0,1,97.59999999999908,21,1.5,2.399999999999281,1.0000000000002842,1.6897296440673544,False,True,1.789125505483081,0.2551644578667136,18.0,1.7670517440383575,0.04999999999751026,1.556907811169113,17.0,0.5754317813982883,1.8823529411764706,0.6168174197315484,18.0,12.336348394630967,1.8888888888888888,0,False,2,0.0,True,True,0.935497982137954,False,False,True
B2,24.0,1,99.99999999999837,7,0.6,0.20000000000067075,2.399999999999281,1.1158802000192372,True,False,1.1856227125204395,0.1397463611052552,17.0,2.1467274082284526,0.399999999998073,2.1452442918368093,16.0,0.8424354634237448,1.875,0.8430178818687954,16.0,16.86035763737591,1.875,1,False,3,-1.0,True,False,1.1449212843885082,False,True,False
B2,24.0,1,100.19999999999904,11,0.6,0.49999999999992895,0.20000000000067075,1.112495929291226,True,False,1.1820269248719275,0.1370012317410206,17.0,2.1467274082284526,0.19999999999740226,2.1452442918368093,16.0,0.8424354634237448,1.875,0.8430178818687954,16.0,16.86035763737591,1.875,2,False,3,-1.0,True,False,1.1449212843885082,False,True,False
B2,24.0,1,106.49999999999812,4,1.5,1.5000000000002416,0.8999999999990393,1.1857948576076824,False,True,1.2422612793985246,0.1430470076558621,22.0,2.1150818105269127,0.2999999999979508,2.1150818105269127,21.0,0.6328309978754998,1.9047619047619047,0.6328309978754998,21.0,12.656619957509996,1.9047619047619047,1,False,2,-1.0,False,False,1.1104179505266292,False,True,False
B2,24.0,1,111.69999999999872,21,0.6,0.09999999999907061,3.4999999999996874,1.093948092250316,True,False,1.1436730055344213,0.0751891590222727,23.0,2.028121632559768,0.3999999999970356,1.9814564864806767,22.0,0.5659026492123216,1.9090909090909092,0.6068125734701244,21.0,12.136251469402488,1.9047619047619047,2,False,4,-2.0,True,False,1.0647638570938784,False,True,False
B2,24.0,1,111.7999999999978,24,0.6,0.20000000000057128,0.09999999999907061,1.0846270382389527,True,False,1.133928267249814,0.073766056344041,23.0,2.028121632559768,0.299999999997965,1.9814564864806767,22.0,0.5659026492123216,1.9090909090909092,0.6068125734701244,21.0,12.136251469402488,1.9047619047619047,2,False,4,-2.0,True,False,1.0647638570938784,False,True,False
B2,24.0,1,111.99999999999837,8,1.5,2.4999999999996305,0.20000000000057128,1.8913902825497368,False,True,1.9814564864806767,0.2251214517028769,22.0,2.028121632559768,0.09999999999739373,2.028121632559768,21.0,0.6068125734701244,1.9047619047619047,0.6068125734701244,21.0,12.136251469402488,1.9047619047619047,2,False,3,-1.0,True,False,1.0647638570938784,False,True,False
B2,24.0,1,114.499999999998,7,1.000000000000398,1.000000000000398,2.4999999999996305,1.1543029404456315,False,False,1.2150557267848754,0.1346210053759548,20.0,1.7635608521164223,0.2499999999976268,,,,,0.5540389817167508,20.0,11.080779634335016,1.9,1,False,2,0.0,True,False,0.9281899221665381,False,False,True
B2,24.0,1,115.4999999999984,23,1.1999999999992497,1.1999999999992497,1.00000000000027,1.5177105593434237,False,False,1.5975900624667618,0.186472452475392,20.0,2.2592152076586363,0.24999999999717204,2.2592152076586363,19.0,0.7471088315009169,1.894736842105263,0.7471088315009169,19.0,14.942176630018338,1.894736842105263,0,False,2,-1.0,False,True,1.192363581819836,False,True,False
B2,24.0,1,116.69999999999764,16,1.5,3.00000000000108,1.1999999999992497,1.8680356250722354,False,True,1.971815382020693,0.2472754234838134,19.0,1.9459905856497024,0.04999999999787974,1.715301189070365,18.0,0.5987530682530329,1.8888888888888888,0.64352733977179,19.0,12.8705467954358,1.894736842105263,0,False,2,0.0,True,True,1.0270505868706763,False,True,False
B2,24.0,1,120.39999999999787,25,0.6,0.4000000000004462,0.3999999999995083,1.1907034525195268,True,False,1.250238625145503,0.3077091683548634,21.0,2.137666214855119,0.2499999999973994,2.137666214855119,20.0,0.6715676476415942,1.9,0.6715676476415942,20.0,13.431352952831883,1.9,4,False,2,-1.0,False,False,1.125087481502694,False,True,False
B2,24.0,1,120.79999999999832,11,1.5,1.699999999999676,0.4000000000004462,1.9997788445429283,False,True,2.1050303626767666,0.3373513682453057,20.0,2.092251325938195,0.049999999996956035,1.929897661297409,19.0,0.6382055068328487,1.894736842105263,0.6573001395030937,20.0,13.146002790061875,1.9,2,False,2,0.0,True,False,1.101184908388524,False,True,False
B2,24.0,1,123.19999999999725,22,0.6,0.30000000000114824,0.6999999999992497,1.3034181507715725,True,False,1.3720191060753395,0.2175236071321594,20.0,2.215518980799993,0.24999999999786837,2.215518980799993,19.0,0.7326587530494741,1.894736842105263,0.7326587530494741,19.0,14.653175060989483,1.894736842105263,2,False,2,-1.0,False,False,1.1693016843111075,False,True,False
B2,24.0,1,124.99999999999751,24,1.5,3.400000000000361,0.29999999999986926,1.2814431560810702,False,True,1.3455153138851237,0.2217921490591582,21.0,2.3923434477717485,0.2499999999975273,2.3923434477717485,20.0,0.7515768600383401,1.9,0.7515768600383401,20.0,15.031537200766802,1.9,1,False,2,-1.0,False,False,1.2591281304061834,False,True,False
B2,24.0,1,130.19999999999678,17,1.0000000000004832,1.0000000000004832,1.399999999998471,1.1736947896329963,False,False,1.229585017710758,0.1397920082218121,22.0,1.8058555187777785,0.2999999999986471,1.8058555187777785,21.0,0.5403107077368432,1.9047619047619047,0.5403107077368432,21.0,10.806214154736864,1.9047619047619047,0,False,2,-1.0,False,True,0.9480741473583337,False,False,True
B2,24.0,1,133.69999999999737,7,0.6,0.299999999999784,0.6999999999998749,1.1362829944773767,True,False,1.1879322214990755,0.1578154808692095,23.0,2.212390169965452,0.2499999999988347,2.212390169965452,22.0,0.6318571549852487,1.9090909090909092,0.6318571549852487,22.0,12.637143099704975,1.9090909090909092,2,False,3,-1.0,True,False,1.1588710414104748,False,True,False
B2,24.0,1,133.99999999999716,2,0.6999999999998181,0.6999999999998181,0.299999999999784,2.1089496889890396,False,False,2.2093758646551844,0.2941912506853035,22.0,2.205737699236715,0.04999999999907345,2.0809019368334467,21.0,0.6226044035806408,1.9047619047619047,0.6299572137880105,22.0,12.59914427576021,1.9090909090909092,2,False,2,0.0,True,False,1.1553864138858982,False,True,False
B2,24.0,1,134.69999999999698,14,0.6,0.100000000000108,0.6999999999998181,1.865674644057029,True,False,1.9589583762598808,0.249424892873333,21.0,2.68609419742753,0.3499999999994827,1.7801433460453044,20.0,0.5592485258272681,1.9,0.8882751365777368,19.0,17.765502731554736,1.894736842105263,3,False,3,-2.0,True,False,1.4176608264200854,False,True,False
B2,24.0,1,134.79999999999708,9,1.5,1.5999999999997954,0.100000000000108,1.828899713430387,False,True,1.9203446991019064,0.2415686821454395,21.0,2.68609419742753,0.24999999999937472,1.7801433460453044,20.0,0.5592485258272681,1.9,0.8882751365777368,19.0,17.765502731554736,1.894736842105263,2,False,3,-2.0,True,False,1.4176608264200854,False,True,False
B2,24.0,1,136.39999999999688,4,1.5,1.7999999999998977,1.5999999999997954,1.8305983283458944,False,True,1.932298235476222,0.2501344233242497,19.0,2.7922408332725026,0.24999999999994316,2.7922408332725026,18.0,0.974675920984704,1.8888888888888888,0.974675920984704,18.0,19.49351841969408,1.8888888888888888,0,False,2,-1.0,False,True,1.4782451470266191,False,True,False
B2,24.0,1,148.89999999999617,3,1.5,inf,4.4999999999992895,1.0119569127496997,False,True,1.055955039390991,0.050107103309457,24.0,1.699558770941067,0.45000000000354134,1.6932444882374462,23.0,0.4625638647807104,1.9130434782608696,0.4642888129680482,23.0,9.285776259360963,1.9130434782608696,0,False,2,-1.0,False,True,0.8884057211737396,False,False,True
